Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,2.8%,$24,0,0,1
Divorced,Hybrid,3,Education,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,2.3%,$21,0,0,1
Single,Online,1,Marketing,Daytime,High School diploma,,Bachelor's degree,Master's degree,Accountant,Professor,No,No,Yes,No,21,No,,,,,,,,,,,,,5.5%,2.2%,$23,0,0,1
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Nurse,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,7.5%,2.7%,$26,0,0,1
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,Master's degree,PhD,Lawyer,Doctor,No,No,Yes,No,24,No,,,,,,,,,,,,,6.5%,2.4%,$27,0,0,1
Single,Online,1,Linguistics,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,8.5%,3%,$30,0,0,1
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,9%,3.5%,$32,0,0,1
Divorced,Hybrid,3,Mathematics,Evening,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7.5%,2.8%,$29,0,0,1
Single,Online,1,Art History,Daytime,Bachelor's degree,,Master's degree,PhD,Lawyer,Doctor,No,No,Yes,No,22,No,,,,,,,,,,,,,6.5%,2.7%,$26,0,0,1
Married,In-person,2,Political Science,Evening,High,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,Master's degree,Nurse,Lawyer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,4%,0,0,1
Single,Online,1,Nursing,Evening,Bachelor's degree,,PhD,Bachelor's degree,Scientist,Engineer,No,No,Yes,No,21,Yes,,,,,,,,,,,,,3%,1%,5%,0,0,1
Married,In-person,2,Economics,Daytime,High School diploma,,Master's degree,PhD,Professor,CEO,Yes,Yes,No,Yes,24,No,,,,,,,,,,,,,5%,2%,4%,0,0,1
Divorced,Hybrid,3,Marketing,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Artist,Architect,No,No,Yes,No,23,Yes,,,,,,,,,,,,,4%,2%,3%,0,0,1
Single,Online,1,Sociology,Daytime,Bachelor's degree,,High School diploma,Master's degree,Librarian,Pilot,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,History,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Chef,Police officer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High School diploma,Master's degree,Social worker,Firefighter,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,4%,0,0,1
Single,Online,1,Mathematics,Evening,Bachelor's degree,,PhD,Bachelor's degree,Researcher,Entrepreneur,No,No,Yes,No,21,Yes,,,,,,,,,,,,,3%,1%,5%,0,0,1
Married,In-person,2,Chemistry,Daytime,High School diploma,,Master's degree,PhD,Psychologist,Judge,Yes,Yes,No,Yes,24,No,,,,,,,,,,,,,5%,2%,4%,0,0,1
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Musician,Writer,No,No,Yes,No,23,Yes,,,,,,,,,,,,,4%,2%,3%,0,0,1
Single,Online,1,Art History,Daytime,Bachelor's degree,,High School diploma,Master's degree,Dancer,Athlete,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Environmental Science,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Biologist,Veterinarian,Yes,Yes,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,1
Divorced,Online,1,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,2.8%,0,0,1
Single,In-person,2,Nursing,Evening,Master's degree,,PhD,PhD,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,3.2%,0,0,1
Married,Online,1,Economics,Daytime,Bachelor's degree,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,2.9%,0,0,1
Divorced,In-person,2,Sociology,Evening,High School diploma,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,3%,4%,2.7%,0,0,1
Single,Online,1,Engineering,Daytime,Associate's degree,,Bachelor's degree,Bachelor's degree,Architect,Pilot,No,No,Yes,No,23,No,,,,,,,,,,,,,2%,5%,3.1%,0,0,1
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,PhD,Researcher,Lawyer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,6%,3.3%,0,0,1
Divorced,Online,1,Education,Daytime,Bachelor's degree,,Master's degree,Master's degree,Psychologist,Social worker,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,2.9%,0,0,1
Single,In-person,2,Environmental Science,Evening,High School diploma,,High School diploma,High School diploma,Chef,Farmer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3%,4%,2.7%,0,0,1
Married,Online,1,History,Daytime,Associate's degree,,Bachelor's degree,Bachelor's degree,Librarian,Writer,No,No,Yes,No,25,No,,,,,,,,,,,,,2%,5%,3.1%,0,0,1
Divorced,In-person,2,Linguistics,Evening,Master's degree,,PhD,PhD,Professor,Researcher,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,1%,6%,3.3%,0,0,1
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,Bachelor's degree,Master's degree,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Physics,Evening,High School diploma,,High School diploma,High School diploma,Nurse,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,3%,1%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,30,No,,,,,,,,,,,,,4%,2%,$22,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,22,Yes,,,,,,,,,,,,,2%,1%,$30,0,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,None,Yes,No,28,No,,,,,,,,,,,,,3%,2%,$28,0,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Dyslexia,No,Yes,32,Yes,,,,,,,,,,,,,4%,3%,$24,0,0,1
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Chef,Pilot,No,ADHD,Yes,No,24,No,,,,,,,,,,,,,5%,2%,$26,0,0,1
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Dentist,Pharmacist,Yes,None,Yes,Yes,26,Yes,,,,,,,,,,,,,3%,1%,$32,0,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,No,Dyslexia,No,Yes,31,No,,,,,,,,,,,,,4%,2%,$28,0,0,1
Single,Online,1,Engineering,Evening,Bachelor's degree,,Master's degree,PhD,Architect,Lawyer,Yes,None,Yes,No,23,Yes,,,,,,,,,,,,,2%,1%,$35,0,0,1
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Biologist,Geologist,No,None,Yes,No,27,No,,,,,,,,,,,,,3%,2%,$30,0,0,1
Divorced,Hybrid,3,Linguistics,Evening,Associate's degree,,High School diploma,High School diploma,Writer,Editor,Yes,Dyslexia,No,Yes,33,Yes,,,,,,,,,,,,,4%,3%,$26,0,0,1
Single,Online,1,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Psychologist,Social worker,No,None,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$40,0,0,1
Married,In-person,2,Physics,Evening,PhD,,Bachelor's degree,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,2%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,1%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,5%,0,0,1
Divorced,Hybrid,3,Education,Evening,High School diploma,,Associate's degree,High School diploma,Librarian,Firefighter,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Single,Online,1,Sociology,Daytime,PhD,,Master's degree,PhD,Artist,Writer,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,4%,3%,0,0,1
Married,In-person,2,History,Evening,Bachelor's degree,,PhD,Master's degree,Professor,Architect,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,3%,5%,4%,0,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Psychologist,Social worker,No,No,Yes,No,29,No,,,,,,,,,,,,,2%,6%,5%,0,0,1
Single,Online,1,Mathematics,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Economist,Banker,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,1%,3%,2%,0,0,1
Married,In-person,2,Chemistry,Daytime,Associate's degree,,High School diploma,High School diploma,Veterinarian,Pilot,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,4%,3%,0,0,1
Divorced,Hybrid,3,Physics,Evening,Bachelor's degree,,Master's degree,PhD,Geologist,Astronomer,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,5%,2%,1%,0,0,1
Single,Online,1,Art History,Daytime,PhD,,PhD,Master's degree,Sculptor,Musician,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,5%,4%,0,0,1
Married,In-person,2,Environmental Science,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Environmentalist,Farmer,Yes,Yes,No,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Lawyer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Engineering,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,$40,0,0,1
Divorced,Hybrid,3,Economics,Evening,High school diploma,,Bachelor's degree,Master's degree,Accountant,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3%,4%,$45,0,0,1
Single,Online,1,Medicine,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,4%,$50,0,0,1
Married,In-person,2,Law,Evening,Master's degree,,PhD,Master's degree,Lawyer,Professor,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,5%,$55,0,0,1
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,$60,0,0,1
Single,Online,1,Education,Evening,PhD,,Master's degree,PhD,Professor,Doctor,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,3%,4%,$65,0,0,1
Married,In-person,2,Environmental Science,Daytime,High school diploma,,Bachelor's degree,Master's degree,Accountant,Professor,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$70,0,0,1
Divorced,Hybrid,3,History,Evening,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,5%,$75,0,0,1
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,$80,0,0,1
Married,In-person,2,Art,Evening,Master's degree,,PhD,Master's degree,Artist,Musician,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,Master's degree,Nurse,Engineer,No,No,Yes,No,22,No,,,,,,,,,,,,,7%,4%,1%,0,0,1
Single,Online,1,Economics,Evening,Bachelor's degree,,PhD,Bachelor's degree,Scientist,Lawyer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,8%,5%,4%,0,0,1
Married,In-person,2,Nursing,Daytime,High School diploma,,Bachelor's degree,Master's degree,Artist,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,9%,6%,5%,0,0,1
Divorced,Hybrid,3,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Chef,Pilot,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,10%,7%,6%,0,0,1
Single,Online,1,Marketing,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Finance,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,Master's degree,Nurse,Engineer,No,No,Yes,No,22,No,,,,,,,,,,,,,7%,4%,1%,0,0,1
Single,Online,1,Linguistics,Evening,Bachelor's degree,,PhD,Bachelor's degree,Scientist,Lawyer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,8%,5%,4%,0,0,1
Married,In-person,2,Biology,Daytime,High School diploma,,Bachelor's degree,Master's degree,Artist,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,9%,6%,5%,0,0,1
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,High School diploma,Bachelor's degree,Chef,Pilot,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,10%,7%,6%,0,0,1
Single,Online,1,Chemistry,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
Married,In-person,2,Environmental Science,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,2.8%,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,3.2%,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,1%,6%,3.5%,0,0,1
Divorced,Hybrid,3,Education,Evening,High School diploma,,Associate's degree,High School diploma,Social worker,Firefighter,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,4%,3.0%,0,0,1
Single,Online,1,Marketing,Daytime,PhD,,Bachelor's degree,Master's degree,Psychologist,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,3%,2.7%,0,0,1
Married,In-person,2,Sociology,Evening,High School diploma,,Master's degree,Bachelor's degree,Artist,Musician,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,2%,2.9%,0,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,Yes,No,28,No,,,,,,,,,,,,,5%,1%,3.3%,0,0,1
Single,Online,1,Engineering,Evening,Bachelor's degree,,PhD,Master's degree,Scientist,Researcher,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,6%,3.7%,0,0,1
Married,In-person,2,Law,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Judge,Lawyer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,3%,3.1%,0,0,1
Divorced,Hybrid,3,Medicine,Evening,Associate's degree,,High School diploma,High School diploma,Pharmacist,Dentist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,3%,2%,2.6%,0,0,1
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Biologist,Environmentalist,No,No,Yes,No,32,No,,,,,,,,,,,,,2%,5%,3.4%,0,0,1
Married,In-person,2,Public Health,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Nutrition,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,28,Yes,,,,,,,,,,,,,3%,2.2%,$30,0,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,Dyslexia,No,No,24,No,,,,,,,,,,,,,4.5%,2.8%,$28,0,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,ADHD,Yes,Yes,26,Yes,,,,,,,,,,,,,5%,3.2%,$26,0,0,1
Single,Online,1,History,Daytime,High school diploma,,Associate's degree,Bachelor's degree,Chef,Pilot,No,None,Yes,No,21,No,,,,,,,,,,,,,4%,2.5%,$23,0,0,1
Married,In-person,2,Linguistics,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Dyslexia,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.3%,$31,0,0,1
Divorced,Hybrid,3,Mathematics,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,ADHD,Yes,No,23,No,,,,,,,,,,,,,6%,2.7%,$27,0,0,1
Single,Online,1,Physics,Evening,Bachelor's degree,,Master's degree,PhD,Architect,Entrepreneur,Yes,None,Yes,Yes,29,Yes,,,,,,,,,,,,,2.5%,2%,$32,0,0,1
Married,In-person,2,Chemistry,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Veterinarian,Pharmacist,No,Dyslexia,No,No,26,No,,,,,,,,,,,,,3%,2.2%,$29,0,0,1
Divorced,Hybrid,3,Environmental Science,Evening,Associate's degree,,High school diploma,High school diploma,Biologist,Police officer,Yes,ADHD,Yes,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.5%,$27,0,0,1
Single,Online,1,Political Science,Daytime,Master's degree,,PhD,Master's degree,Economist,Lawyer,No,None,Yes,No,30,No,,,,,,,,,,,,,2%,1.8%,$33,0,0,1
Married,In-person,2,Geography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,0,0,1
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,0,0,1
Single,Online,1,Sociology,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,8%,$50,0,0,1
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Professor,Scientist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Translator,Pilot,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,$60,0,0,1
Single,Online,1,Anthropology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Social worker,Electrician,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,6%,11%,$65,0,0,1
Married,In-person,2,Political Science,Daytime,Master's degree,,PhD,Master's degree,Psychologist,Dentist,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,$70,0,0,1
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Biologist,Pharmacist,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,8%,13%,$75,0,0,1
Single,Online,1,Mathematics,Daytime,Associate's degree,,High school diploma,High school diploma,Accountant,Engineer,No,No,Yes,No,25,No,,,,,,,,,,,,,9%,14%,$80,0,0,1
Married,In-person,2,Physics,Evening,Master's degree,,PhD,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,1
