Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Divorced,Hybrid,3,History,Evening,Bachelor's degree,,High School diploma,High School diploma,Historian,Archaeologist,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Mathematics,Daytime,High School diploma,,Bachelor's degree,Master's degree,Mathematician,Statistician,No,No,Yes,No,25,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Physics,Evening,Associate's degree,,Master's degree,PhD,Physic,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2%,5%,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Architect,No,No,Yes,No,30,No,,,,,,,,,,,,,2%,1%,6%,1,0,0
Divorced,Hybrid,3,Law,Evening,Bachelor's degree,,High School diploma,High School diploma,Accountant,Businessman,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,2%,7%,1,0,0
Single,Online,1,Medicine,Daytime,High School diploma,,Bachelor's degree,Master's degree,Lawyer,Doctor,No,No,Yes,No,24,No,,,,,,,,,,,,,7%,3%,1%,1,0,0
Married,In-person,2,Engineering,Evening,Associate's degree,,Master's degree,PhD,Engineer,Scientist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,2%,2%,1,0,0
Divorced,Hybrid,3,Education,Daytime,Bachelor's degree,,PhD,Master's degree,Teacher,Professor,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,1%,3%,1,0,0
Single,Online,1,Sociology,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,2%,4%,1,0,0
Married,In-person,2,History,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Architect,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,1%,5%,1,0,0
Divorced,Hybrid,3,Political Science,Evening,Bachelor's degree,,High School diploma,High School diploma,Accountant,Businessman,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,2%,2%,6%,1,0,0
Single,Online,1,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Master's degree,Lawyer,Doctor,No,No,Yes,No,21,No,,,,,,,,,,,,,1%,3%,7%,1,0,0
Married,In-person,2,Linguistics,Evening,Associate's degree,,Master's degree,PhD,Engineer,Scientist,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,22,Yes,,,,,,,,,,,,,4%,1.5%,$18,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,Yes,Yes,No,Yes,28,No,,,,,,,,,,,,,8%,4%,$30,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,No,No,Yes,No,32,Yes,,,,,,,,,,,,,7%,3.5%,$26,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Chef,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2%,$21,1,0,0
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Dentist,Pharmacist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,9%,4.5%,$32,1,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,No,No,Yes,No,31,No,,,,,,,,,,,,,8%,3%,$27,1,0,0
Single,Online,1,Engineering,Evening,Bachelor's degree,,Master's degree,PhD,Architect,Lawyer,No,No,Yes,No,23,Yes,,,,,,,,,,,,,5%,1.5%,$19,1,0,0
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Biologist,Geologist,Yes,Yes,No,Yes,26,No,,,,,,,,,,,,,10%,5%,$35,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,Bachelor's degree,,High School diploma,High School diploma,Writer,Journalist,No,No,Yes,No,33,Yes,,,,,,,,,,,,,9%,4%,$28,1,0,0
Single,Online,1,Mathematics,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Fashion designer,Photographer,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,2%,$20,1,0,0
Married,In-person,2,Physics,Evening,Master's degree,,PhD,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Medicine,Daytime,High school diploma,,Associate's degree,Bachelor's degree,Chef,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,Master's degree,PhD,Architect,Lawyer,No,No,Yes,No,29,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Environmental Science,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Biologist,Veterinarian,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,0
Married,In-person,2,History,Daytime,High school diploma,,Master's degree,Master's degree,Librarian,Writer,No,No,Yes,No,31,No,,,,,,,,,,,,,7%,12%,$70,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,Bachelor's degree,,PhD,Master's degree,Translator,Diplomat,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Political Science,Daytime,Master's degree,,Bachelor's degree,PhD,Economist,Banker,No,No,Yes,No,25,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Mathematics,Evening,PhD,,High school diploma,High school diploma,Farmer,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Economics,Evening,Master's degree,,PhD,PhD,Scientist,Lawyer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2%,5%,1,0,0
Married,In-person,2,Nursing,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,3%,4%,1,0,0
Divorced,Hybrid,3,Education,Evening,Associate's degree,,High School diploma,High School diploma,Teacher,Accountant,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,1%,3%,1,0,0
Single,Online,1,Sociology,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Lawyer,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Married,In-person,2,History,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,3%,3%,5%,1,0,0
Divorced,Hybrid,3,Political Science,Daytime,Associate's degree,,High School diploma,High School diploma,Teacher,Accountant,No,No,Yes,No,27,No,,,,,,,,,,,,,5%,1%,3%,1,0,0
Single,Online,1,Linguistics,Evening,Master's degree,,PhD,PhD,Scientist,Lawyer,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,6%,2%,4%,1,0,0
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,29,No,,,,,,,,,,,,,4%,3%,5%,1,0,0
Divorced,Hybrid,3,Mathematics,Evening,Associate's degree,,High School diploma,High School diploma,Teacher,Accountant,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,3%,1%,6%,1,0,0
Single,Online,1,Art History,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Lawyer,No,No,Yes,No,32,No,,,,,,,,,,,,,5%,2%,7%,1,0,0
Married,In-person,2,Public Health,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Nurse,Police officer,Yes,Yes,No,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Chef,Carpenter,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,0.5%,7%,$45,1,0,0
Single,Online,1,History,Daytime,High school diploma,,Bachelor's degree,Master's degree,Artist,Musician,No,No,Yes,No,24,No,,,,,,,,,,,,,0.2%,8%,$50,1,0,0
Married,In-person,2,Linguistics,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Writer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.1%,9%,$55,1,0,0
Divorced,Hybrid,3,Chemistry,Daytime,Bachelor's degree,,Master's degree,PhD,Researcher,Scientist,No,No,Yes,No,29,No,,,,,,,,,,,,,0.05%,10%,$60,1,0,0
Single,Online,1,Physics,Evening,PhD,,Bachelor's degree,Master's degree,Architect,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,0.02%,11%,$65,1,0,0
Married,In-person,2,Mathematics,Daytime,Master's degree,,Associate's degree,Bachelor's degree,Dentist,Pharmacist,No,No,Yes,No,27,No,,,,,,,,,,,,,0.01%,12%,$70,1,0,0
Divorced,Hybrid,3,Geography,Evening,High school diploma,,Bachelor's degree,Master's degree,Social worker,Psychologist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,0.005%,13%,$75,1,0,0
Single,Online,1,Literature,Daytime,Bachelor's degree,,High school diploma,High school diploma,Waiter,Bartender,No,No,Yes,No,21,No,,,,,,,,,,,,,0.002%,14%,$80,1,0,0
Married,In-person,2,Environmental Science,Evening,Associate's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,2.5%,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,27,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Master's degree,Artist,Architect,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Education,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Historian,Politician,No,No,Yes,No,31,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Linguistics,Evening,High school diploma,,Bachelor's degree,Master's degree,Translator,Professor,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,1%,11%,$65,1,0,0
Married,In-person,2,Anthropology,Daytime,Associate's degree,,High school diploma,High school diploma,Archaeologist,Pilot,No,No,Yes,No,26,No,,,,,,,,,,,,,2%,12%,$70,1,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Biologist,Environmentalist,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,3%,13%,$75,1,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Mathematician,Statistician,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,14%,$80,1,0,0
Married,In-person,2,Physics,Evening,High school diploma,,Bachelor's degree,Master's,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Teacher,Accountant,Yes,Yes,No,Yes,30,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Sociology,Daytime,High school diploma,,Associate's degree,Associate's degree,Nurse,Police officer,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,Master's degree,PhD,Lawyer,Businessman,No,No,Yes,No,27,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Mathematics,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,11%,$65,1,0,0
Married,In-person,2,Physics,Daytime,PhD,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,12%,$70,1,0,0
Divorced,Hybrid,3,Chemistry,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Scientist,Engineer,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,3%,13%,$75,1,0,0
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Lawyer,Businessman,No,No,Yes,No,25,No,,,,,,,,,,,,,4%,14%,$80,1,0,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,High school diploma,High school diploma,Teacher,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Engineering,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,22,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Nursing,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Lawyer,Yes,Yes,No,Yes,27,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Economics,Daytime,High school diploma,,Bachelor's degree,Master's degree,Accountant,Professor,No,No,Yes,No,32,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,0
Single,Online,1,Marketing,Evening,Associate's degree,,High school diploma,High school diploma,Chef,Carpenter,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,1,0,0
Married,In-person,2,Sociology,Daytime,Master's degree,,PhD,Bachelor's degree,Artist,Musician,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,0
Divorced,Hybrid,3,History,Evening,Bachelor's degree,,Master's degree,High school diploma,Librarian,Firefighter,No,No,Yes,No,31,No,,,,,,,,,,,,,1%,6%,$60,1,0,0
Single,Online,1,Linguistics,Daytime,High school diploma,,Bachelor's degree,Master's degree,Writer,Journalist,No,No,Yes,No,23,Yes,,,,,,,,,,,,,5%,2%,$65,1,0,0
Married,In-person,2,Physics,Evening,Associate's degree,,High school diploma,High school diploma,Farmer,Mechanic,Yes,Yes,No,Yes,26,No,,,,,,,,,,,,,4%,3%,$70,1,0,0
Divorced,Hybrid,3,Chemistry,Daytime,Master's degree,,PhD,Bachelor's degree,Dentist,Pharmacist,No,No,Yes,No,33,Yes,,,,,,,,,,,,,3%,4%,$75,1,0,0
Single,Online,1,Mathematics,Evening,Bachelor's degree,,High school diploma,High school diploma,Police officer,Pilot,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,5%,$80,1,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,PhD,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Psychologist,Accountant,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Linguistics,Evening,High school diploma,,Bachelor's degree,Associate's degree,Writer,Musician,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,High school diploma,Bachelor's degree,Gardener,Mechanic,No,No,Yes,No,28,No,,,,,,,,,,,,,7%,12%,$70,1,0,0
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,Bachelor's degree,High school diploma,Dancer,Actor,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Mathematics,Daytime,PhD,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,23,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Physics,Evening,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
