Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Chef,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,6.5%,2.7%,$24,1,0,1
Single,Online,1,History,Daytime,High School diploma,,Associate's degree,High School diploma,Librarian,Carpenter,No,No,Yes,No,24,No,,,,,,,,,,,,,4.5%,1.8%,$19,1,0,1
Married,In-person,2,Linguistics,Evening,Bachelor's degree,,Master's degree,PhD,Psychologist,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5.5%,2.2%,$23,1,0,1
Divorced,Hybrid,3,Environmental Science,Daytime,Associate's degree,,PhD,Master's degree,Biologist,Chemist,No,No,Yes,No,31,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Mathematics,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Economist,Banker,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,1.5%,$18,1,0,1
Married,In-person,2,Physics,Daytime,PhD,,Bachelor's degree,Master's degree,Researcher,Pilot,No,No,Yes,No,29,No,,,,,,,,,,,,,5.5%,2.2%,$23,1,0,1
Divorced,Hybrid,3,Art History,Evening,Bachelor's degree,,High School diploma,Associate's degree,Dancer,Musician,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,6.5%,2.7%,$24,1,0,1
Single,Online,1,Political Science,Daytime,High School diploma,,Associate's degree,High School diploma,Social Worker,Firefighter,No,No,Yes,No,26,No,,,,,,,,,,,,,4.5%,1.8%,$19,1,0,1
Married,In-person,2,Anthropology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,3%,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Teacher,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,2.7%,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,3.5%,3.2%,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Accountant,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,2.5%,2.8%,1,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Teacher,Nurse,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,7%,3%,3.1%,1,0,1
Single,Online,1,History,Daytime,High School diploma,,Associate's degree,Associate's degree,Artist,Musician,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,2.6%,1,0,1
Married,In-person,2,Linguistics,Evening,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,8%,3.5%,3.3%,1,0,1
Divorced,Hybrid,3,Mathematics,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,Yes,No,29,No,,,,,,,,,,,,,6%,2.5%,2.9%,1,0,1
Single,Online,1,Physics,Evening,PhD,,Bachelor's degree,Bachelor's degree,Architect,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,7%,3%,3.4%,1,0,1
Married,In-person,2,Chemistry,Daytime,Master's degree,,High School diploma,High School diploma,Chef,Farmer,No,No,Yes,No,27,No,,,,,,,,,,,,,5%,2%,2.7%,1,0,1
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,Associate's degree,Associate's degree,Pilot,Firefighter,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,8%,3.5%,3.2%,1,0,1
Single,Online,1,Political Science,Daytime,High School diploma,,Master's degree,PhD,Judge,Police officer,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,2.5%,2.8%,1,0,1
Married,In-person,2,Anthropology,Evening,Bachelor's degree,,PhD,Master's,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2.5%,$24,1,0,1
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,2.7%,$21,1,0,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2.3%,$26,1,0,1
Married,In-person,2,Medicine,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Nurse,Doctor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.4%,$27,1,0,1
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High school diploma,High school diploma,Secretary,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.6%,$28,1,0,1
Single,Online,1,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Scientist,Researcher,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,2.7%,$29,1,0,1
Married,In-person,2,Law,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Lawyer,Judge,No,No,Yes,No,28,No,,,,,,,,,,,,,5%,2.8%,$30,1,0,1
Divorced,Hybrid,3,History,Evening,High school diploma,,Bachelor's degree,Associate's degree,Teacher,Artist,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,2.9%,$31,1,0,1
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,3%,$32,1,0,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,High school diploma,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Teacher,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,2.8%,1,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,22,Yes,,,,,,,,,,,,,4%,3%,3.2%,1,0,1
Married,In-person,2,Nursing,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Secretary,Manager,Yes,Yes,No,Yes,28,No,,,,,,,,,,,,,5%,2%,2.7%,1,0,1
Divorced,Hybrid,3,Economics,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Writer,No,No,Yes,No,32,Yes,,,,,,,,,,,,,3%,4%,2.9%,1,0,1
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,3.1%,1,0,1
Married,In-person,2,Law,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2%,2.6%,1,0,1
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Teacher,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,4%,2.7%,1,0,1
Single,Online,1,Education,Evening,Master's degree,,PhD,Master's degree,Professor,Researcher,No,No,Yes,No,23,Yes,,,,,,,,,,,,,4%,3%,3.0%,1,0,1
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Biologist,Environmentalist,Yes,Yes,No,Yes,26,No,,,,,,,,,,,,,5%,2%,2.4%,1,0,1
Divorced,Hybrid,3,History,Evening,High School diploma,,Bachelor's degree,Master's degree,Historian,Archaeologist,No,No,Yes,No,33,Yes,,,,,,,,,,,,,3%,4%,2.6%,1,0,1
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Mathematician,Statistician,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,3.3%,1,0,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Physicist,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,2.8%,$23,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,5.5%,2.3%,$24,1,0,1
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Chef,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6.5%,2.6%,$21,1,0,1
Single,Online,1,Sociology,Daytime,High School diploma,,Associate's degree,High School diploma,Social worker,Firefighter,No,No,Yes,No,21,No,,,,,,,,,,,,,7.5%,2.9%,$26,1,0,1
Married,In-person,2,History,Evening,Master's degree,,PhD,Bachelor's degree,Psychologist,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,8%,3%,$27,1,0,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,Bachelor's degree,Master's degree,Librarian,Musician,No,No,Yes,No,24,No,,,,,,,,,,,,,8.5%,3.2%,$28,1,0,1
Single,Online,1,Environmental Science,Evening,High School diploma,,Master's degree,PhD,Biologist,Veterinarian,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,9%,3.5%,$29,1,0,1
Married,In-person,2,Mathematics,Daytime,PhD,,Bachelor's degree,Master's degree,Engineer,Scientist,No,No,Yes,No,28,No,,,,,,,,,,,,,9.5%,3.8%,$30,1,0,1
Divorced,Hybrid,3,Anthropology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Social worker,Police officer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,10%,4%,$31,1,0,1
Single,Online,1,Political Science,Daytime,High School diploma,,Associate's degree,High School diploma,Teacher,Accountant,No,No,Yes,No,22,No,,,,,,,,,,,,,10.5%,4.2%,$32,1,0,1
Married,In-person,2,Geography,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Chef,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,1
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,8%,$50,1,0,1
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,1
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,5%,10%,$60,1,0,1
Single,Online,1,Law,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,Professor,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,1
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,30,No,,,,,,,,,,,,,7%,12%,$70,1,0,1
Divorced,Hybrid,3,History,Evening,Associate's degree,,High School diploma,Associate's degree,Artist,Chef,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,1
Single,Online,1,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,31,No,,,,,,,,,,,,,9%,14%,$80,1,0,1
Married,In-person,2,Physics,Evening,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,26,No,,,,,,,,,,,,,3.5%,2.8%,$27,1,0,1
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Lawyer,Accountant,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,1,0,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Doctor,Professor,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2%,$20,1,0,1
Married,In-person,2,Marketing,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Musician,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.8%,$27,1,0,1
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Writer,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Researcher,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,1
Married,In-person,2,Linguistics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Translator,Interpreter,No,No,Yes,No,28,No,,,,,,,,,,,,,3.5%,2.8%,$27,1,0,1
Divorced,Hybrid,3,Anthropology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Social worker,Psychologist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,1,0,1
Single,Online,1,Environmental Science,Daytime,PhD,,Master's degree,PhD,Biologist,Chemist,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,$20,1,0,1
Married,In-person,2,Political Science,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,No,No,Yes,No,24,Yes,,,,,,,,,,,,,5.5%,2.2%,$23,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Manager,Yes,Yes,No,Yes,26,No,,,,,,,,,,,,,8%,3.5%,$27,1,0,1
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Master's degree,Artist,Writer,No,No,Yes,No,23,Yes,,,,,,,,,,,,,7.5%,3.2%,$24,1,0,1
Single,Online,1,History,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,21,No,,,,,,,,,,,,,6.5%,2.7%,$21,1,0,1
Married,In-person,2,Linguistics,Evening,Master's degree,,PhD,Master's degree,Scientist,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,8.5%,3.7%,$28,1,0,1
Divorced,Hybrid,3,Mathematics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Carpenter,No,No,Yes,No,24,No,,,,,,,,,,,,,9%,4%,$30,1,0,1
Single,Online,1,Physics,Evening,High school diploma,,Bachelor's degree,Master's degree,Musician,Actor,No,No,Yes,No,22,Yes,,,,,,,,,,,,,7.5%,3.2%,$24,1,0,1
Married,In-person,2,Chemistry,Daytime,Associate's degree,,High school diploma,High school diploma,Dancer,Athlete,Yes,Yes,No,Yes,25,No,,,,,,,,,,,,,6.5%,2.7%,$21,1,0,1
Divorced,Hybrid,3,Geography,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,No,No,Yes,No,23,Yes,,,,,,,,,,,,,5.5%,2.2%,$23,1,0,1
Single,Online,1,Literature,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Journalist,Politician,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Art,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,1
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,1
Single,Online,1,Medicine,Daytime,High school diploma,,Bachelor's degree,Master's degree,Doctor,Engineer,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,1,0,1
Married,In-person,2,Law,Evening,Associate's degree,,High school diploma,High school diploma,Chef,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,1
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,PhD,Master's degree,Professor,Scientist,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,$60,1,0,1
Single,Online,1,Engineering,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Architect,Lawyer,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,4%,3%,$65,1,0,1
Married,In-person,2,History,Daytime,PhD,,Master's degree,Bachelor's degree,Writer,Journalist,No,No,Yes,No,35,No,,,,,,,,,,,,,3%,4%,$70,1,0,1
Divorced,Hybrid,3,Environmental Science,Evening,Associate's degree,,High school diploma,High school diploma,Farmer,Fisherman,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,2%,5%,$75,1,0,1
Single,Online,1,Mathematics,Daytime,High school diploma,,Bachelor's degree,Master's degree,Dentist,Pharmacist,No,No,Yes,No,27,No,,,,,,,,,,,,,1%,6%,$80,1,0,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,PhD,Master's degree,Psychologist,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2.2%,$23,1,0,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,4.5%,2.8%,$21,1,0,1
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Master's degree,Professor,Architect,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,3.2%,$24,1,0,1
Single,Online,1,History,Daytime,Associate's degree,,Master's degree,PhD,Librarian,Pilot,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2.5%,$26,1,0,1
Married,In-person,2,Linguistics,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Chef,Firefighter,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.7%,$27,1,0,1
Divorced,Hybrid,3,Mathematics,Daytime,Master's degree,,High school diploma,High school diploma,Social worker,Mechanic,No,No,Yes,No,23,No,,,,,,,,,,,,,6.5%,3.5%,$28,1,0,1
Single,Online,1,Physics,Evening,Bachelor's degree,,PhD,Master's degree,Psychologist,Veterinarian,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,3.5%,2.3%,$29,1,0,1
Married,In-person,2,Chemistry,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Dancer,Musician,No,No,Yes,No,26,No,,,,,,,,,,,,,4.5%,2.8%,$30,1,0,1
Divorced,Hybrid,3,Art History,Evening,Associate's degree,,Master's degree,PhD,Writer,Journalist,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,5.5%,3.2%,$31,1,0,1
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Biologist,Geologist,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2.5%,$32,1,0,1
Married,In-person,2,Political Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,7%,4%,1%,1,0,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,1
