Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0%,7%,$45,0,0,0
Single,Online,1,Education,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,1%,$50,0,0,0
Married,In person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2%,$55,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,3%,$60,0,0,0
Single,Online,1,Law,Evening,Bachelor's degree,,Master's degree,PhD,Lawyer,Professor,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,3%,4%,$65,0,0,0
Married,In person,2,Art,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Artist,Musician,No,No,Yes,No,31,No,,,,,,,,,,,,,2%,5%,$70,0,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,High school diploma,Associate's degree,Nurse,Police officer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,1%,6%,$75,0,0,0
Single,Online,1,Environmental Science,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,27,No,,,,,,,,,,,,,0%,7%,$80,0,0,0
Married,In person,2,Political Science,Evening,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,3%,2%,5%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,4%,1%,6%,0,0,0
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Bachelor's degree,Master's degree,Chef,Pilot,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,5%,2%,4%,0,0,0
Single,Online,1,Education,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Firefighter,No,No,Yes,No,26,No,,,,,,,,,,,,,6%,3%,3%,0,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Master's degree,Psychologist,Professor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4%,1%,5%,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Translator,Engineer,No,No,Yes,No,29,No,,,,,,,,,,,,,3%,2%,6%,0,0,0
Single,Online,1,Mathematics,Evening,High School diploma,,Bachelor's degree,Master's degree,Accountant,Lawyer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,4%,0,0,0
Married,In-person,2,Physics,Daytime,Associate's degree,,High School diploma,High School diploma,Doctor,Engineer,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,3%,3%,0,0,0
Divorced,Hybrid,3,Chemistry,Evening,Bachelor's degree,,Master's degree,PhD,Professor,Scientist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,4%,1%,5%,0,0,0
Single,Online,1,Biology,Daytime,High School diploma,,Bachelor's degree,Master's degree,Engineer,Lawyer,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,4%,0,0,0
Married,In-person,2,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Lawyer,Professor,Yes,Yes,No,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,4%,1%,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Architect,No,No,Yes,No,30,No,,,,,,,,,,,,,8%,5%,2%,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Firefighter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,9%,6%,3%,0,0,0
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Master's degree,Scientist,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,10%,7%,4%,0,0,0
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Lawyer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,11%,8%,5%,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Librarian,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,12%,9%,6%,0,0,0
Single,Online,1,Mathematics,Evening,PhD,,High School diploma,High School diploma,Musician,Dancer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,13%,10%,7%,0,0,0
Married,In-person,2,Physics,Daytime,Bachelor's degree,,PhD,Master's degree,Surgeon,Dentist,No,No,Yes,No,31,No,,,,,,,,,,,,,14%,11%,8%,0,0,0
Divorced,Hybrid,3,Chemistry,Evening,Master's degree,,Associate's degree,Bachelor's degree,Veterinarian,Pilot,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,15%,12%,9%,0,0,0
Single,Online,1,Art,Daytime,High School diploma,,Bachelor's degree,Master's degree,Fashion designer,Photographer,No,No,Yes,No,27,No,,,,,,,,,,,,,16%,13%,10%,0,0,0
Married,In-person,2,Geography,Evening,Associate's degree,,Master's degree,PhD,Biologist,Geologist,Yes,Yes,No,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Education,Daytime,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Economics,Evening,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,23,No,,,,,,,,,,,,,2%,7%,$45,0,0,0
Single,Online,1,Engineering,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,3%,8%,$50,0,0,0
Married,In-person,2,Medicine,Evening,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,9%,$55,0,0,0
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,5%,10%,$60,0,0,0
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,21,No,,,,,,,,,,,,,6%,11%,$65,0,0,0
Married,In-person,2,History,Daytime,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,12%,$70,0,0,0
Divorced,Hybrid,3,Linguistics,Evening,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,23,No,,,,,,,,,,,,,8%,13%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,9%,14%,$80,0,0,0
Married,In-person,2,Art,Evening,High school diploma,,Bachelor's degree,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,3.5%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,4%,3%,3.5%,0,0,0
Divorced,Hybrid,3,Education,Evening,High school diploma,,Associate's degree,High school diploma,Librarian,Firefighter,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,3%,4%,3%,0,0,0
Single,Online,1,Sociology,Daytime,PhD,,Master's degree,PhD,Psychologist,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,In-person,2,History,Evening,Bachelor's degree,,PhD,Master's degree,Historian,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,3.5%,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Translator,Writer,No,No,Yes,No,31,No,,,,,,,,,,,,,3%,4%,3%,0,0,0
Single,Online,1,Mathematics,Evening,Master's degree,,High school diploma,Master's degree,Mathematician,Scientist,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,In-person,2,Art,Daytime,Bachelor's degree,,Associate's degree,High school diploma,Artist,Musician,No,No,Yes,No,29,No,,,,,,,,,,,,,4%,3%,3.5%,0,0,0
Divorced,Hybrid,3,Chemistry,Evening,High school diploma,,PhD,Master's degree,Chemist,Biologist,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,3%,4%,3%,0,0,0
Single,Online,1,Physics,Daytime,PhD,,Master's degree,PhD,Astronomer,Physicist,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Geographer,Cartographer,Yes,Yes,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,4%,1%,0,0,0
Married,In-person,2,Education,Daytime,PhD,,Associate's degree,Bachelor's degree,Artist,Writer,No,No,Yes,No,30,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Divorced,Hybrid,3,Economics,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Single,Online,1,Sociology,Daytime,High School diploma,,Bachelor's degree,Master's degree,Librarian,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Psychiatrist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2%,3%,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,PhD,,High School diploma,Bachelor's degree,Translator,Journalist,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,3%,2%,0,0,0
Single,Online,1,Mathematics,Evening,Bachelor's degree,,PhD,Master's degree,Researcher,Architect,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,7%,4%,1%,0,0,0
Married,In-person,2,Chemistry,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Pharmacist,Dentist,No,No,Yes,No,31,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Divorced,Hybrid,3,Physics,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Biologist,Veterinarian,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Single,Online,1,Art History,Daytime,High School diploma,,Master's degree,PhD,Curator,Archaeologist,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Married,In-person,2,Environmental Science,Evening,Associate's degree,,Bachelor's degree,Master's degree,Environmentalist,Geologist,Yes,Yes,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,American,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,Canadian,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,British,PhD,Bachelor's Degree,Psychologist,Accountant,No,No,Yes,No,25,No,,,,,,,,,,,,,4%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Daytime,High School Diploma,Mexican,Associate's Degree,High School Diploma,Nurse,Construction Worker,Yes,Yes,No,Yes,20,Yes,,,,,,,,,,,,,5.5%,2.2%,$21,0,0,0
Married,In-person,2,Engineering,Evening,Bachelor's Degree,Chinese,PhD,Master's Degree,Engineer,Scientist,No,No,Yes,No,23,No,,,,,,,,,,,,,6.5%,3.2%,$26,0,0,0
Divorced,Hybrid,3,Economics,Daytime,Master's Degree,French,Bachelor's Degree,PhD,Accountant,Lawyer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4.5%,2.7%,$23,0,0,0
Single,Online,1,Education,Daytime,High School Diploma,German,High School Diploma,Associate's Degree,Teacher,Police Officer,No,No,Yes,No,19,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Sociology,Evening,Associate's Degree,Indian,Master's Degree,Bachelor's Degree,Psychologist,Social Worker,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,6%,3%,$25,0,0,0
Divorced,Hybrid,3,Political Science,Daytime,Bachelor's Degree,Italian,PhD,Bachelor's Degree,Lawyer,Politician,No,No,Yes,No,27,No,,,,,,,,,,,,,4%,2.5%,$22,0,0,0
Single,Online,1,Fine Arts,Daytime,High School Diploma,Japanese,Bachelor's Degree,Master's Degree,Artist,Musician,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,5.5%,2.2%,$21,0,0,0
Married,In-person,2,History,Evening,Bachelor's Degree,Korean,PhD,Master's Degree,Historian,Archaeologist,No,No,Yes,No,24,No,,,,,,,,,,,,,6.5%,3.2%,$26,0,0,0
Divorced,Hybrid,3,Environmental Science,Daytime,Master's Degree,Russian,Bachelor's Degree,PhD,Environmentalist,Geologist,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4.5%,2.7%,$23,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,5.5%,2.2%,$23,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,4.5%,2.8%,$24,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Chef,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6.5%,2.3%,$21,0,0,0
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,High School diploma,Social worker,Firefighter,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Environmental Science,Evening,Bachelor's degree,,Master's degree,PhD,Architect,Pilot,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Mechanic,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Linguistics,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,5.5%,2.2%,$23,0,0,0
Married,In-person,2,Mathematics,Daytime,PhD,,Bachelor's degree,Master's degree,Scientist,Engineer,No,No,Yes,No,26,No,,,,,,,,,,,,,4.5%,2.8%,$24,0,0,0
Divorced,Hybrid,3,Political Science,Evening,Bachelor's degree,,High School diploma,Associate's degree,Writer,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6.5%,2.3%,$21,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2.2%,$30,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,4.5%,2.8%,$28,0,0,0
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5%,3%,$26,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,2%,1.5%,$35,0,0,0
Married,In-person,2,Medicine,Evening,Bachelor's degree,,High school diploma,Master's degree,Pharmacist,Dentist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.3%,$40,0,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,2.5%,$38,0,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Architect,Pilot,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,2.5%,1.8%,$45,0,0,0
Married,In-person,2,Law,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Police officer,Judge,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,2%,$50,0,0,0
Divorced,Hybrid,3,Environmental Science,Evening,High school diploma,,Bachelor's degree,Associate's degree,Veterinarian,Farmer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,3.5%,2.3%,$55,0,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Economist,Banker,No,No,Yes,No,32,No,,,,,,,,,,,,,2%,1.5%,$60,0,0,0
Married,In-person,2,Physics,Evening,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,7%,4%,1%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,5%,0%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,27,No,,,,,,,,,,,,,9%,6%,-1%,0,0,0
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Associate's degree,High school diploma,Chef,Carpenter,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,10%,7%,-2%,0,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,24,No,,,,,,,,,,,,,11%,8%,-3%,0,0,0
Married,In-person,2,History,Evening,Bachelor's degree,,PhD,Master's degree,Lawyer,Judge,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,12%,9%,-4%,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,Bachelor's degree,Bachelor's degree,Writer,Editor,No,No,Yes,No,31,No,,,,,,,,,,,,,13%,10%,-5%,0,0,0
Single,Online,1,Mathematics,Evening,High school diploma,,Master's degree,PhD,Mathematician,Physicist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,14%,11%,-6%,0,0,0
Married,In-person,2,Chemistry,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Pharmacist,Dentist,No,No,Yes,No,28,No,,,,,,,,,,,,,15%,12%,-7%,0,0,0
Divorced,Hybrid,3,Physics,Evening,High school diploma,,Associate's degree,High school diploma,Librarian,Archivist,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,16%,13%,-8%,0,0,0
Single,Online,1,Art,Daytime,PhD,,Master's degree,PhD,Sculptor,Painter,No,No,Yes,No,23,No,,,,,,,,,,,,,17%,14%,-9%,0,0,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,PhD,Master's degree,Geologist,Meteorologist,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,American,Bachelor's Degree,Master's Degree,Engineer,Doctor,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,Canadian,High School Diploma,Bachelor's Degree,Nurse,Lawyer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,6%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,British,Master's Degree,PhD,Professor,Scientist,No,No,Yes,No,25,No,,,,,,,,,,,,,4%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,High School Diploma,Australian,Associate's Degree,Bachelor's Degree,Teacher,Engineer,Yes,Yes,No,Yes,20,Yes,,,,,,,,,,,,,5.5%,2.2%,$23,0,0,0
Married,In-person,2,Economics,Daytime,Master's Degree,Chinese,PhD,PhD,Scientist,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,6.5%,3.2%,$26,0,0,0
Divorced,Hybrid,3,Sociology,Evening,PhD,French,Bachelor's Degree,Master's Degree,Lawyer,Doctor,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4.5%,2.7%,$24,0,0,0
Single,Online,1,Marketing,Daytime,Associate's Degree,German,High School Diploma,Bachelor's Degree,Nurse,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,5.5%,2.2%,$23,0,0,0
Married,In-person,2,Education,Evening,Bachelor's Degree,Indian,Master's Degree,PhD,Professor,Scientist,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6.5%,3.2%,$26,0,0,0
