Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Probability
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,Master's degree,PhD,Engineer,Doctor,Yes,Yes,0,No,0,Yes,33.0,Yes,,,,,,,,,,,,,0.005%,13%,$75,0
Single,Online,1,Environmental Science,Daytime,PhD,,PhD,Master's degree,Scientist,Professor,No,No,0,Yes,0,No,21.0,No,,,,,,,,,,,,,0.002%,14%,$80,0
Married,In-person,2,Geography,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,,,,,0,,0,,,,,,,,,,,,,,,,,,,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,0,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,0,Yes,0,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,0,No,0,Yes,28.0,Yes,,,,,,,,,,,,,2%,5%,$35,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Secretary,Manager,No,No,0,Yes,0,No,24.0,No,,,,,,,,,,,,,1%,6%,$40,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,0,No,0,Yes,26.0,Yes,,,,,,,,,,,,,2%,7%,$45,0
Single,Online,1,Sociology,Daytime,PhD,,Master's degree,PhD,Scientist,Researcher,No,No,0,Yes,0,No,21.0,No,,,,,,,,,,,,,3%,8%,$50,0
Married,In-person,2,History,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Architect,Yes,Yes,0,No,0,Yes,27.0,Yes,,,,,,,,,,,,,4%,9%,$55,0
Divorced,Hybrid,3,Linguistics,Daytime,High school diploma,,Bachelor's degree,High school diploma,Chef,Electrician,No,No,0,Yes,0,No,23.0,No,,,,,,,,,,,,,5%,10%,$60,0
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,PhD,Master's degree,Biologist,Pilot,Yes,Yes,0,No,0,Yes,29.0,Yes,,,,,,,,,,,,,6%,11%,$65,0
Married,In-person,2,Anthropology,Daytime,High school diploma,,Bachelor's degree,Associate's degree,Social worker,Firefighter,No,No,0,Yes,0,No,30.0,No,,,,,,,,,,,,,7%,12%,$70,0
Divorced,Hybrid,3,Political Science,Evening,Associate's degree,,High school diploma,Bachelor's degree,Police officer,Lawyer,Yes,Yes,0,No,0,Yes,31.0,Yes,,,,,,,,,,,,,8%,13%,$75,0
Single,Online,1,Mathematics,Daytime,Master's degree,,PhD,Master's degree,Mathematician,Statistician,No,No,0,Yes,0,No,32.0,No,,,,,,,,,,,,,9%,14%,$80,0
Married,In-person,2,Literature,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,,,,,0,,0,,,,,,,,,,,,,,,,,,,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,0,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,0,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,0,Yes,0,No,30.0,No,,,,,,,,,,,,,6%,2.5%,$22,0
Single,Online,1,Nursing,Evening,Master's degree,,Doctorate,Doctorate,Scientist,Professor,Yes,Yes,0,No,0,Yes,22.0,Yes,,,,,,,,,,,,,3%,2.2%,$23,0
Married,In-person,2,Engineering,Daytime,Bachelor's degree,,High school diploma,Associate's degree,Artist,Chef,No,No,0,Yes,0,No,27.0,No,,,,,,,,,,,,,4.5%,2.8%,$24,0
Divorced,Hybrid,3,Economics,Evening,High school diploma,,Bachelor's degree,Master's degree,Accountant,Engineer,Yes,Yes,0,No,0,Yes,32.0,Yes,,,,,,,,,,,,,5.5%,3.2%,$26,0
Single,Online,1,Education,Daytime,Associate's degree,,Master's degree,Doctorate,Psychologist,Researcher,No,No,0,Yes,0,No,24.0,No,,,,,,,,,,,,,3.5%,2.4%,$27,0
Married,In-person,2,Sociology,Evening,Bachelor's degree,,High school diploma,Associate's degree,Librarian,Firefighter,Yes,Yes,0,No,0,Yes,29.0,Yes,,,,,,,,,,,,,4.2%,2.6%,$28,0
Divorced,Hybrid,3,History,Daytime,High school diploma,,Bachelor's degree,Master's degree,Writer,Musician,No,No,0,Yes,0,No,31.0,No,,,,,,,,,,,,,5.7%,3.4%,$29,0
Single,Online,1,Linguistics,Evening,Master's degree,,Doctorate,Doctorate,Lawyer,Judge,Yes,Yes,0,No,0,Yes,26.0,Yes,,,,,,,,,,,,,3.8%,2.6%,$30,0
Married,In-person,2,Art,Daytime,Bachelor's degree,,High school diploma,Associate's degree,Dancer,Actor,No,No,0,Yes,0,No,28.0,No,,,,,,,,,,,,,4.6%,2.9%,$31,0
Divorced,Hybrid,3,Political Science,Evening,High school diploma,,Bachelor's degree,Master's degree,Architect,Real estate agent,Yes,Yes,0,No,0,Yes,33.0,Yes,,,,,,,,,,,,,6%,3.6%,$32,0
Single,Online,1,Mathematics,Daytime,Associate's degree,,Master's degree,Doctorate,Mathematician,Physicist,No,No,0,Yes,0,No,23.0,No,,,,,,,,,,,,,4%,2.8%,$33,0
Married,In-person,2,Geography,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,0,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,0,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,0,Yes,0,No,30.0,No,,,,,,,,,,,,,3%,4%,$30,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,0,No,0,Yes,22.0,Yes,,,,,,,,,,,,,2%,5%,$35,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Professor,No,No,0,Yes,0,No,28.0,No,,,,,,,,,,,,,4%,3%,$40,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,0,No,0,Yes,32.0,Yes,,,,,,,,,,,,,3%,4%,$45,0
Single,Online,1,Education,Daytime,High school diploma,,Bachelor's degree,Master's degree,Librarian,Architect,No,No,0,Yes,0,No,24.0,No,,,,,,,,,,,,,2%,5%,$50,0
Married,In-person,2,History,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Psychiatrist,Yes,Yes,0,No,0,Yes,26.0,Yes,,,,,,,,,,,,,4%,3%,$55,0
Divorced,Hybrid,3,Linguistics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Journalist,Editor,No,No,0,Yes,0,No,29.0,No,,,,,,,,,,,,,3%,4%,$60,0
Single,Online,1,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Biologist,Chemist,Yes,Yes,0,No,0,Yes,23.0,Yes,,,,,,,,,,,,,2%,5%,$65,0
Married,In-person,2,Mathematics,Daytime,PhD,,Associate's degree,Bachelor's degree,Physicist,Astronomer,No,No,0,Yes,0,No,27.0,No,,,,,,,,,,,,,4%,3%,$70,0
Divorced,Hybrid,3,Anthropology,Evening,Bachelor's degree,,High school diploma,High school diploma,Social worker,Counselor,Yes,Yes,0,No,0,Yes,31.0,Yes,,,,,,,,,,,,,3%,4%,$75,0
Single,Online,1,Political Science,Daytime,High school diploma,,Bachelor's degree,Master's degree,Politician,Diplomat,No,No,0,Yes,0,No,21.0,No,,,,,,,,,,,,,2%,5%,$80,0
Married,In-person,2,Geography,Evening,Associate's degree,,Master's degree,PhD,,,,,0,,0,,,,,,,,,,,,,,,,,,,0
Single,Online,First,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,Second,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,Third,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,1,Yes,0,No,30.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,First,Engineering,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,No,1,Yes,0,No,22.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,Second,Nursing,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,Yes,Yes,1,No,0,Yes,27.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,Third,Economics,Daytime,High school diploma,,Bachelor's degree,Master's degree,Architect,Professor,No,No,1,Yes,0,No,32.0,Yes,,,,,,,,,,,,,2%,7%,$45,1
Single,Online,First,Education,Evening,Associate's degree,,High school diploma,High school diploma,Librarian,Firefighter,No,No,1,Yes,0,No,24.0,No,,,,,,,,,,,,,3%,8%,$50,1
Married,In-person,Second,Medicine,Daytime,Master's degree,,PhD,Bachelor's degree,Psychologist,Dentist,Yes,Yes,1,No,0,Yes,29.0,Yes,,,,,,,,,,,,,4%,9%,$55,1
Divorced,Hybrid,Third,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Social worker,Electrician,No,No,1,Yes,0,No,31.0,No,,,,,,,,,,,,,5%,10%,$60,1
Single,Online,First,Environmental Science,Daytime,High school diploma,,Bachelor's degree,Master's degree,Biologist,Pilot,No,No,1,Yes,0,No,23.0,Yes,,,,,,,,,,,,,6%,11%,$65,1
Married,In-person,Second,Law,Evening,Associate's degree,,High school diploma,Bachelor's degree,Artist,Writer,Yes,Yes,1,No,0,Yes,28.0,No,,,,,,,,,,,,,7%,12%,$70,1
Divorced,Hybrid,Third,History,Daytime,Bachelor's degree,,Master's degree,PhD,Historian,Researcher,No,No,1,Yes,0,No,33.0,Yes,,,,,,,,,,,,,8%,13%,$75,1
Single,Online,First,Mathematics,Evening,Master's degree,,PhD,Bachelor's degree,Mathematician,Statistician,No,No,1,Yes,0,No,26.0,No,,,,,,,,,,,,,9%,14%,$80,1
Married,In-person,Second,Physics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Astronomer,Engineer,,,1,,0,,,,,,,,,,,,,,,,,,,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,2.5%,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,3%,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,1,Yes,0,No,22.0,No,,,,,,,,,,,,,3%,4%,3.5%,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,1,No,0,Yes,24.0,Yes,,,,,,,,,,,,,2%,5%,4%,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Artist,Architect,No,No,1,Yes,0,No,28.0,No,,,,,,,,,,,,,1%,6%,4.5%,1
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,Associate's degree,Librarian,Accountant,Yes,Yes,1,No,0,Yes,26.0,Yes,,,,,,,,,,,,,2%,4%,3.5%,1
Single,Online,1,Sociology,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Psychologist,Social worker,No,No,1,Yes,0,No,23.0,No,,,,,,,,,,,,,3%,3%,3%,1
Married,In-person,2,History,Evening,Associate's degree,,High School diploma,High School diploma,Chef,Pilot,Yes,Yes,1,No,0,Yes,27.0,Yes,,,,,,,,,,,,,1%,5%,4%,1
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,Master's degree,PhD,Writer,Professor,No,No,1,Yes,0,No,29.0,No,,,,,,,,,,,,,2%,4%,3.5%,1
Single,Online,1,Mathematics,Evening,PhD,,Bachelor's degree,Master's degree,Biologist,Physicist,Yes,Yes,1,No,0,Yes,26.0,Yes,,,,,,,,,,,,,1%,6%,4.5%,1
Married,In-person,2,Chemistry,Daytime,Master's degree,,High School diploma,Associate's degree,Musician,Dancer,No,No,1,Yes,0,No,30.0,No,,,,,,,,,,,,,1%,5%,4%,1
Divorced,Hybrid,3,Physics,Evening,Bachelor's degree,,PhD,Master's degree,Astronomer,Geologist,Yes,Yes,1,No,0,Yes,28.0,Yes,,,,,,,,,,,,,2%,4%,3.5%,1
Single,Online,1,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Environmentalist,Farmer,No,No,1,Yes,0,No,25.0,No,,,,,,,,,,,,,3%,3%,3%,1
Married,In-person,2,Art History,Evening,Associate's degree,,High School diploma,High School diploma,Fashion designer,Chef,,,1,,0,,,,,,,,,,,,,,,,,,,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,3%,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,6%,3%,2%,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,1,Yes,0,No,30.0,No,,,,,,,,,,,,,7%,4%,1%,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,1,No,0,Yes,22.0,Yes,,,,,,,,,,,,,8%,5%,4%,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Accountant,Business owner,No,No,1,Yes,0,No,28.0,No,,,,,,,,,,,,,9%,6%,5%,1
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Secretary,Carpenter,Yes,Yes,1,No,0,Yes,32.0,Yes,,,,,,,,,,,,,10%,7%,6%,1
Single,Online,1,Education,Daytime,High school diploma,,Associate's degree,Associate's degree,Librarian,Chef,No,No,1,Yes,0,No,24.0,No,,,,,,,,,,,,,11%,8%,7%,1
Married,In-person,2,History,Evening,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,Yes,Yes,1,No,0,Yes,26.0,Yes,,,,,,,,,,,,,12%,9%,8%,1
Divorced,Hybrid,3,Linguistics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Artist,Musician,No,No,1,Yes,0,No,29.0,No,,,,,,,,,,,,,13%,10%,9%,1
Single,Online,1,Mathematics,Evening,Associate's degree,,High school diploma,High school diploma,Waitress,Mechanic,Yes,Yes,1,No,0,Yes,21.0,Yes,,,,,,,,,,,,,14%,11%,10%,1
Married,In-person,2,Physics,Daytime,Master's degree,,PhD,Master's degree,Astronaut,Pilot,No,No,1,Yes,0,No,27.0,No,,,,,,,,,,,,,15%,12%,11%,1
Divorced,Hybrid,3,Chemistry,Evening,Bachelor's degree,,High school diploma,High school diploma,Farmer,Fisherman,Yes,Yes,1,No,0,Yes,31.0,Yes,,,,,,,,,,,,,16%,13%,12%,1
Single,Online,1,Environmental Science,Daytime,High school diploma,,Associate's degree,Associate's degree,Gardener,Plumber,No,No,1,Yes,0,No,23.0,No,,,,,,,,,,,,,17%,14%,13%,1
Married,In-person,2,Geography,Evening,Bachelor's degree,,Master's degree,PhD,Geologist,Seismologist,Yes,Yes,1,,0,,,,,,,,,,,,,,,,,,,1
Single,Online,First,Computer Science,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,Second,Business Administration,Evening,High school diploma,,Bachelor's degree,Master's degree,Teacher,Lawyer,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,Third,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,1,Yes,0,No,22.0,No,,,,,,,,,,,,,6%,2.5%,$22,1
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,1,Yes,0,No,18.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,1,No,0,Yes,22.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Scientist,Businessman,No,No,1,Yes,0,No,25.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1,Nursing,Evening,High School Diploma,,Associate's Degree,Master's Degree,Nurse,Engineer,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2,Education,Daytime,Bachelor's Degree,,High School Diploma,Associate's Degree,Teacher,Accountant,Yes,Yes,1,No,0,Yes,24.0,Yes,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3,Economics,Evening,PhD,,Bachelor's Degree,PhD,Economist,Lawyer,No,No,1,Yes,0,No,28.0,No,,,,,,,,,,,,,2%,7%,$45,1
Single,Online,1,Sociology,Daytime,High School Diploma,,Master's Degree,Bachelor's Degree,Psychologist,Businessman,No,No,1,Yes,0,No,21.0,No,,,,,,,,,,,,,3%,8%,$50,1
Married,In-person,2,Environmental Science,Evening,Associate's Degree,,PhD,Master's Degree,Biologist,Engineer,Yes,Yes,1,No,0,Yes,23.0,Yes,,,,,,,,,,,,,4%,9%,$55,1
Divorced,Hybrid,3,History,Daytime,Bachelor's Degree,,High School Diploma,Associate's Degree,Historian,Accountant,No,No,1,Yes,0,No,26.0,No,,,,,,,,,,,,,5%,10%,$60,1
Single,Online,1,Linguistics,Evening,High School Diploma,,Bachelor's Degree,PhD,Linguist,Professor,No,No,1,Yes,0,No,19.0,No,,,,,,,,,,,,,6%,11%,$65,1
Married,In-person,2,Mathematics,Daytime,Associate's Degree,,Master's Degree,Bachelor's Degree,Mathematician,Scientist,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,7%,12%,$70,1
Divorced,Hybrid,3,Art History,Evening,PhD,,Bachelor's Degree,PhD,Art Historian,Artist,No,No,1,Yes,0,No,29.0,No,,,,,,,,,,,,,8%,13%,$75,1
Single,Online,1,Political Science,Daytime,High School Diploma,,PhD,Bachelor's Degree,Politician,Lawyer,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,9%,14%,$80,1
Married,In-person,2,Physics,Evening,Associate's Degree,,Master's Degree,PhD,Physicist,,,,1,,0,,,,,,,,,,,,,,,,,,,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,1,Yes,0,No,30.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,1,No,0,Yes,22.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,1,Yes,0,No,28.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3,Sociology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Carpenter,Yes,Yes,1,No,0,Yes,32.0,Yes,,,,,,,,,,,,,2%,7%,$45,1
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,1,Yes,0,No,24.0,No,,,,,,,,,,,,,3%,8%,$50,1
Married,In-person,2,Marketing,Evening,Associate's degree,,High school diploma,Bachelor's degree,Librarian,Pilot,Yes,Yes,1,No,0,Yes,27.0,Yes,,,,,,,,,,,,,4%,9%,$55,1
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High school diploma,High school diploma,Social worker,Firefighter,No,No,1,Yes,0,No,31.0,No,,,,,,,,,,,,,5%,10%,$60,1
Single,Online,1,Linguistics,Evening,High school diploma,,Bachelor's degree,Associate's degree,Writer,Musician,Yes,Yes,1,No,0,Yes,23.0,Yes,,,,,,,,,,,,,6%,11%,$65,1
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Biologist,Astronomer,No,No,1,Yes,0,No,29.0,No,,,,,,,,,,,,,7%,12%,$70,1
Divorced,Hybrid,3,Anthropology,Evening,Associate's degree,,High school diploma,Bachelor's degree,Archaeologist,Geologist,Yes,Yes,1,No,0,Yes,33.0,Yes,,,,,,,,,,,,,8%,13%,$75,1
Single,Online,1,Mathematics,Daytime,PhD,,PhD,Master's degree,Mathematician,Statistician,No,No,1,Yes,0,No,26.0,No,,,,,,,,,,,,,9%,14%,$80,1
Married,In-person,2,Physics,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,,,,,1,,0,,,,,,,,,,,,,,,,,,,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,1,Yes,0,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,1,Yes,0,No,22.0,No,,,,,,,,,,,,,6%,2.5%,$22,1
Single,Online,1,Nursing,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,1,No,0,Yes,24.0,Yes,,,,,,,,,,,,,3%,2.2%,$30,1
Married,In-person,2,Economics,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,1,Yes,0,No,26.0,No,,,,,,,,,,,,,4.5%,2.8%,$28,1
Divorced,Hybrid,3,Education,Daytime,High school diploma,,Associate's degree,High school diploma,Librarian,Firefighter,Yes,Yes,1,No,0,Yes,23.0,Yes,,,,,,,,,,,,,5%,2.3%,$24,1
Single,Online,1,Sociology,Daytime,PhD,,Master's degree,PhD,Psychologist,Professor,No,No,1,Yes,0,No,21.0,No,,,,,,,,,,,,,2.5%,1.8%,$35,1
Married,In-person,2,History,Evening,High school diploma,,Bachelor's degree,Master's degree,Artist,Architect,Yes,Yes,1,No,0,Yes,27.0,Yes,,,,,,,,,,,,,3.5%,2%,$32,1
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High school diploma,Bachelor's degree,Translator,Pilot,No,No,1,Yes,0,No,24.0,No,,,,,,,,,,,,,4%,2.2%,$28,1
Single,Online,1,Environmental Science,Daytime,Bachelor's degree,,Master's degree,PhD,Biologist,Geologist,Yes,Yes,1,No,0,Yes,23.0,Yes,,,,,,,,,,,,,5%,2.3%,$26,1
Married,In-person,2,Political Science,Evening,High school diploma,,Bachelor's degree,Master's degree,Journalist,Diplomat,No,No,1,Yes,0,No,28.0,No,,,,,,,,,,,,,6%,2.5%,$23,1
Divorced,Hybrid,3,Mathematics,Daytime,Associate's degree,,High school diploma,High school diploma,Mathematician,Programmer,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4.5%,2.7%,$27,1
Single,Online,1,Art History,Daytime,Master's degree,,PhD,Master's degree,Curator,Archaeologist,No,No,1,Yes,0,No,22.0,No,,,,,,,,,,,,,3%,2.1%,$29,1
Married,In-person,2,Anthropology,Evening,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,1
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,1,Yes,0,No,20.0,No,,,,,,,,,,,,,5%,2%,$20,1
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,1,No,0,Yes,25.0,Yes,,,,,,,,,,,,,4%,3%,$25,1
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,1,Yes,0,No,22.0,No,,,,,,,,,,,,,3%,4%,$30,1
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,1,No,0,Yes,28.0,Yes,,,,,,,,,,,,,2%,5%,$35,1
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,1,Yes,0,No,30.0,No,,,,,,,,,,,,,1%,6%,$40,1
Divorced,Hybrid,3,Marketing,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,Yes,Yes,1,No,0,Yes,26.0,Yes,,,,,,,,,,,,,2%,7%,$45,1
Single,Online,1,Education,Daytime,High School diploma,,Master's degree,PhD,Professor,Researcher,No,No,1,Yes,0,No,24.0,No,,,,,,,,,,,,,3%,8%,$50,1
Married,In-person,2,Sociology,Evening,Associate's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,1,No,0,Yes,27.0,Yes,,,,,,,,,,,,,4%,9%,$55,1
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,1,Yes,0,No,23.0,No,,,,,,,,,,,,,5%,10%,$60,1
