sex,age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Probability
1,18,4,4,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,1,2,8,9,0
0,17,3,2,2,2,0,no,no,yes,no,yes,yes,yes,no,4,4,4,1,3,0,2,14,15,1
0,15,2,4,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,1,2,10,9,0
0,18,3,3,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,1,0,10,10,0
0,17,0,0,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,1,0,10,11,0
1,17,2,1,1,1,3,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,1,0,5,0,0
1,15,4,4,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,2,1,1,1,0,12,15,1
0,16,1,1,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,0,0,13,14,1
0,18,3,3,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,0,4,14,14,1
1,16,4,4,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,5,5,5,1,16,10,12,0
0,15,2,2,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4,1,3,1,3,1,2,8,9,0
0,17,0,2,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,0,0,14,14,1
0,18,4,2,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,0,0,14,17,1
0,16,3,3,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,2,4,1,4,11,11,0
1,18,4,2,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,1,11,12,11,0
1,17,1,2,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,0,12,6,7,0
1,18,4,4,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,0,5,12,13,1
1,15,2,1,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,1,4,10,9,0
0,18,3,2,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,0,5,14,17,1
1,16,4,4,1,2,0,no,yes,no,no,yes,yes,no,no,4,1,3,3,5,1,6,9,9,0
0,18,2,2,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,0,0,8,8,0
0,17,2,2,2,2,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,2,3,1,6,12,12,1
0,16,2,2,2,2,0,no,no,yes,yes,no,yes,yes,no,3,4,4,1,4,1,2,13,13,0
1,18,3,3,1,2,1,no,yes,yes,no,yes,yes,yes,no,3,2,4,2,4,1,13,6,6,0
0,15,2,1,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,1,0,10,12,1
1,18,3,4,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,1,6,16,16,1
0,18,2,2,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,0,0,11,12,1
1,15,4,4,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,1,0,14,15,1
0,17,4,4,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,1,0,13,13,1
1,17,3,2,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,1,10,16,18,1
1,16,2,2,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,0,2,17,15,1
0,15,3,3,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,1,4,10,10,0
0,17,4,3,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,2,2,1,2,0,0,15,15,1
0,20,4,2,2,3,2,no,yes,yes,no,no,yes,yes,yes,5,4,3,1,1,0,4,15,14,1
1,15,2,2,2,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,1,4,15,15,1
1,16,2,2,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,1,0,0,12,12,0
1,17,4,4,1,1,0,no,yes,no,yes,no,yes,yes,no,4,2,1,1,2,1,6,10,8,0
1,18,4,4,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,0,0,17,17,1
0,16,4,4,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,0,6,17,17,1
0,15,1,1,1,2,2,yes,yes,no,no,no,yes,yes,yes,3,3,4,2,4,1,2,8,6,0
1,18,1,2,2,1,0,no,no,no,no,no,no,yes,no,3,4,4,2,4,1,10,10,10,0
1,17,2,1,2,1,2,no,no,no,yes,yes,no,yes,yes,3,3,2,2,2,1,0,7,6,0
0,16,1,1,2,1,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,4,1,2,12,13,1
1,17,3,2,2,1,3,no,yes,no,yes,no,no,no,no,4,5,2,1,1,0,10,8,7,0
0,16,4,3,1,3,0,yes,yes,no,no,yes,yes,yes,no,5,3,5,1,1,0,2,12,13,1
0,16,2,3,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,0,0,8,10,0
1,16,4,2,1,2,0,no,no,no,yes,yes,yes,yes,no,4,5,1,1,3,1,0,12,13,1
0,17,4,4,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,1,1,2,15,16,1
0,16,4,3,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,2,0,2,16,15,1
0,19,3,3,1,2,2,no,yes,yes,yes,yes,yes,yes,no,4,3,5,3,3,1,15,9,9,0
0,19,2,3,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,1,0,7,5,0
1,17,3,3,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,3,1,0,14,15,1
0,17,3,2,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,1,0,10,10,0
0,18,1,1,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,1,3,7,8,0
1,17,4,4,2,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,2,3,1,2,10,11,1
1,17,1,2,1,2,0,no,no,no,no,yes,yes,no,no,3,1,3,1,5,0,6,9,9,0
1,17,3,3,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,4,3,1,3,1,4,14,12,0
0,16,4,2,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,0,2,13,14,1
0,18,2,2,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,1,0,9,0,0
0,15,2,2,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,1,3,1,3,1,0,11,10,0
0,16,4,4,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3,2,3,1,2,0,6,13,14,1
1,18,2,1,1,1,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,1,4,7,8,0
1,17,4,4,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,0,14,11,9,0
0,16,2,2,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,0,4,10,9,0
0,15,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,1,2,13,13,1
1,15,4,3,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,3,1,0,11,11,0
0,17,2,2,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,1,12,10,13,1
1,15,3,3,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,11,11,0
0,16,3,3,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,1,1,0,14,14,1
0,17,4,4,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,1,2,11,11,1
0,16,2,3,1,2,0,yes,no,no,no,yes,yes,yes,no,2,3,1,1,1,0,0,13,13,1
0,18,3,2,2,3,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,0,6,7,9,0
1,18,1,0,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,1,0,12,12,1
1,16,3,3,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,2,1,1,1,6,14,14,1
1,18,2,2,2,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,5,5,1,0,12,13,1
0,18,1,1,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,1,9,7,7,0
0,17,2,4,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,1,0,2,10,10,0
0,18,4,4,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,0,1,13,14,1
0,15,3,4,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,0,0,10,11,0
1,15,4,4,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,0,4,16,15,1
1,16,2,1,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,1,4,10,8,0
0,16,3,1,1,2,0,yes,yes,no,no,yes,yes,no,no,3,3,3,2,3,0,4,7,6,0
1,15,4,4,1,2,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,1,8,15,15,1
1,16,3,1,1,1,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,1,2,12,12,1
0,17,3,1,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,1,1,12,14,1
0,19,1,1,3,3,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,1,12,10,10,0
1,17,4,4,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,1,0,12,12,1
0,16,3,3,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,5,1,4,0,6,13,12,1
0,17,3,2,1,4,0,no,yes,no,yes,no,yes,yes,no,5,2,2,1,2,1,0,18,18,1
1,16,3,3,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,2,3,1,2,0,0,11,12,1
1,15,4,4,1,1,0,no,yes,yes,yes,no,yes,yes,no,5,3,3,1,1,1,2,12,13,1
1,16,4,3,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,0,0,6,0,0
0,16,3,3,1,3,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,3,1,0,7,7,0
1,16,1,1,1,2,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,1,0,14,12,1
1,18,2,2,1,2,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,0,16,8,7,0
1,15,4,1,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,0,7,7,9,0
0,16,3,3,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,3,2,4,1,54,11,12,0
0,18,2,2,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,0,0,11,12,1
0,19,4,4,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,3,4,2,3,0,2,14,13,1
0,15,1,2,1,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,1,2,10,11,0
0,18,1,1,2,2,0,no,yes,no,no,no,yes,no,no,4,4,3,1,1,0,2,13,13,1
1,15,4,3,2,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,0,6,9,11,0
0,16,2,2,1,2,0,no,no,no,no,yes,yes,yes,yes,5,4,4,1,1,1,0,12,11,0
1,19,1,1,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,3,3,3,1,5,8,9,0
1,18,2,1,4,2,0,yes,yes,yes,yes,yes,yes,yes,yes,4,3,2,4,5,0,14,10,8,0
0,16,2,2,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,1,0,14,13,1
0,18,1,4,1,2,0,yes,yes,no,no,no,yes,no,yes,3,4,4,1,2,1,2,10,10,0
1,18,4,4,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,0,0,10,10,0
1,18,3,1,2,1,0,no,no,no,yes,yes,yes,yes,yes,3,3,4,4,5,1,2,11,11,1
0,15,3,3,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,0,4,13,12,1
0,18,3,2,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,0,4,14,16,1
1,16,4,3,1,1,0,no,no,yes,yes,yes,yes,yes,no,3,1,3,1,3,1,4,8,10,0
0,18,4,4,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,2,4,4,1,1,1,2,14,12,1
1,16,4,3,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,6,12,12,1
1,17,2,3,1,2,0,no,yes,yes,no,no,yes,yes,no,5,3,3,1,3,0,2,12,11,1
1,16,3,3,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,1,8,8,9,0
0,19,2,1,3,2,0,no,yes,no,no,yes,no,yes,yes,3,4,1,1,1,0,20,14,12,1
0,21,4,4,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,1,0,9,12,1
1,15,2,1,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,1,11,12,13,1
0,17,2,2,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,0,12,11,9,0
0,15,3,4,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,1,2,11,12,1
1,17,3,2,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,0,4,7,6,0
1,17,2,2,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,0,0,12,13,1
1,16,3,2,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,0,10,11,9,0
1,15,4,4,1,4,0,no,yes,no,yes,no,yes,yes,yes,1,3,3,5,5,0,4,13,13,1
0,18,2,2,2,3,0,no,no,yes,no,yes,yes,no,no,5,3,3,1,3,1,2,10,9,0
0,18,4,4,2,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,4,2,2,1,8,12,10,0
0,16,1,1,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,0,4,10,11,0
1,17,1,1,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,1,0,9,10,0
0,18,2,3,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,1,0,10,10,0
0,17,1,1,1,2,0,no,yes,yes,no,no,yes,no,no,4,4,4,1,3,0,4,9,9,0
1,18,3,3,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,0,9,4,8,0
1,17,2,2,1,2,0,no,no,yes,yes,no,yes,yes,yes,4,4,2,5,5,1,4,14,13,1
0,16,3,3,3,2,0,yes,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,2,13,14,1
0,19,0,1,1,2,2,no,yes,no,no,no,no,no,no,3,4,2,1,1,1,0,9,10,0
0,19,3,2,1,2,1,yes,yes,no,no,yes,no,yes,no,3,3,3,4,3,0,0,9,8,0
0,18,3,3,2,1,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,0,14,8,7,0
0,15,3,3,1,1,0,no,no,yes,no,yes,yes,yes,no,5,3,4,4,4,0,6,10,13,1
0,17,3,1,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,5,4,2,3,0,17,10,10,0
0,16,2,2,2,2,0,no,no,no,yes,no,yes,yes,no,3,4,4,1,4,1,0,13,12,1
1,16,4,4,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,1,6,16,14,1
0,16,3,3,1,3,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,0,0,7,10,0
0,17,4,2,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,1,0,18,18,1
1,16,2,2,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,1,0,9,10,0
1,18,4,3,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,0,2,10,10,0
1,15,3,2,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,0,6,5,9,0
0,16,2,2,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,1,6,10,13,1
0,16,2,2,1,2,0,no,no,yes,no,yes,yes,yes,yes,5,4,4,1,1,1,0,8,7,0
1,18,3,2,2,1,1,no,no,no,no,yes,no,yes,no,4,4,5,2,4,1,0,6,8,0
1,15,3,4,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,1,0,9,0,0
0,16,1,2,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,0,0,14,14,1
0,17,2,2,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,0,4,14,13,1
0,15,4,3,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,2,2,1,1,1,4,10,11,0
0,17,4,3,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,2,2,1,2,1,23,13,13,1
0,15,2,1,2,1,0,no,yes,no,yes,yes,no,yes,yes,4,4,2,1,1,1,0,11,10,0
0,16,2,3,1,2,0,yes,yes,yes,yes,yes,yes,no,no,4,4,3,1,3,1,6,8,10,0
1,16,2,2,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,0,4,12,10,0
0,16,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,1,2,0,10,13,13,1
0,17,1,0,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,1,1,11,9,0
1,15,4,2,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,3,2,2,1,4,11,12,1
1,17,3,3,1,2,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,1,4,11,9,0
0,17,2,2,1,2,1,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,1,0,9,8,0
0,18,1,1,2,2,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,0,8,9,8,0
0,16,3,4,1,2,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,0,12,5,5,0
0,15,4,4,2,2,2,no,no,yes,no,yes,yes,yes,yes,4,4,4,2,3,1,6,7,9,0
0,19,2,3,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,0,0,9,9,0
1,16,3,3,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,0,4,9,11,0
1,17,1,3,3,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,1,20,9,7,0
0,15,4,2,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,1,2,11,13,1
1,17,4,4,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,4,5,0,15,13,12,1
1,15,2,2,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,1,8,11,12,1
1,17,3,3,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,3,1,12,12,12,0
0,16,0,2,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,0,0,12,11,1
1,18,1,3,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,0,4,10,10,0
0,17,4,4,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,1,2,14,15,1
0,17,3,2,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,3,0,2,14,16,1
1,16,4,4,2,3,0,no,yes,no,yes,yes,yes,yes,yes,2,4,3,1,1,1,4,13,13,1
1,15,4,3,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,1,1,1,0,0,13,14,1
1,18,4,4,1,2,0,no,no,yes,yes,no,yes,yes,no,3,2,4,1,4,0,4,15,14,1
0,17,3,1,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,1,0,17,18,1
1,16,4,4,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,0,0,13,12,1
1,18,2,1,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,1,5,7,6,0
0,15,3,4,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,1,2,12,12,0
0,17,2,2,1,4,0,no,no,yes,yes,yes,yes,yes,yes,3,4,1,1,1,0,0,10,9,0
0,15,3,2,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4,3,5,1,1,0,26,7,6,0
1,18,4,3,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,1,9,16,15,1
1,16,4,3,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,0,4,11,10,0
0,17,3,3,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,1,4,10,9,0
1,17,1,2,1,2,0,no,yes,yes,yes,no,yes,no,yes,3,5,2,2,2,0,2,15,14,1
0,16,1,1,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,1,0,14,14,1
1,17,2,3,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,0,2,11,11,0
0,17,2,1,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,0,2,13,11,0
1,18,1,3,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,0,0,9,10,0
0,15,1,2,1,2,0,no,no,no,no,no,yes,no,yes,2,3,4,2,4,0,6,11,11,0
1,15,4,4,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,1,0,17,16,1
1,15,2,1,4,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,1,0,12,11,0
0,15,4,3,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,0,0,14,15,1
1,16,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,1,0,16,17,1
1,16,2,2,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,0,4,12,11,0
1,17,3,4,3,2,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,1,0,10,0,0
0,17,2,3,2,1,0,no,yes,yes,no,yes,yes,no,no,3,3,3,1,4,0,3,7,7,0
0,18,1,1,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,1,6,9,8,0
0,16,3,3,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,0,4,11,11,0
0,16,2,2,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,1,1,1,0,13,13,1
0,15,4,2,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,0,4,13,14,1
0,15,3,2,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,1,1,0,16,11,10,0
0,20,1,0,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,1,5,8,10,0
1,19,2,1,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,1,10,7,11,0
0,15,3,3,2,3,2,no,yes,yes,yes,yes,yes,yes,yes,4,2,1,2,3,0,8,10,10,0
0,17,4,2,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,1,0,8,8,0
0,17,3,3,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,3,0,56,9,9,0
1,16,2,2,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,2,4,1,0,13,13,1
1,15,3,4,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,1,2,14,13,1
0,15,4,4,1,1,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,2,3,1,0,13,12,1
1,16,4,4,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,1,0,15,13,1
0,17,2,1,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,0,10,12,15,1
0,18,1,1,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,1,0,18,16,1
1,16,3,3,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,4,1,0,11,10,0
1,15,3,4,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,5,1,1,1,1,0,14,15,1
1,18,2,1,1,1,1,no,no,no,no,no,no,yes,no,3,2,5,2,5,1,4,6,9,0
1,17,1,1,4,2,3,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,1,0,5,8,0
1,15,3,2,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,0,0,15,16,1
0,16,2,2,1,2,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,1,1,1,0,12,13,1
1,15,4,3,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,1,0,14,14,1
0,16,2,2,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,1,4,9,10,0
0,15,1,1,1,2,3,yes,no,yes,no,yes,yes,yes,no,4,3,2,2,3,0,10,7,8,0
0,18,2,4,2,2,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,0,18,10,10,0
0,17,3,3,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,1,2,15,12,1
1,17,4,4,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,3,1,2,1,4,17,15,1
1,19,2,1,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,1,4,8,9,0
1,18,4,4,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,1,0,15,16,1
0,16,4,4,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,1,4,14,15,1
1,16,4,4,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,1,0,13,12,1
0,17,1,4,4,1,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,1,14,9,9,0
0,19,1,1,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,0,0,8,0,0
1,17,2,2,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,1,0,9,10,0
0,20,1,1,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,0,8,11,15,1
0,15,3,3,1,2,0,no,no,no,no,no,yes,no,yes,1,3,2,2,3,0,24,9,8,0
1,17,4,3,2,2,0,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,0,4,13,11,0
1,18,4,2,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,0,0,7,7,0
1,18,4,4,1,1,0,no,yes,yes,no,yes,yes,yes,yes,1,4,2,2,2,0,5,16,15,1
1,16,2,2,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,1,0,12,13,1
1,16,2,3,2,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,1,0,0,13,14,1
0,19,1,1,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,0,6,7,9,0
0,16,1,1,4,1,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,5,5,1,6,10,8,0
0,15,4,4,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,1,6,13,14,1
1,16,1,1,1,2,2,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,1,0,10,10,0
1,15,2,2,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,1,6,16,14,1
0,18,3,2,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,0,7,13,13,1
1,16,2,2,2,1,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,0,8,9,9,0
0,15,4,4,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,3,3,1,2,0,0,10,8,0
0,17,4,2,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,0,0,16,16,1
0,15,2,2,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,1,2,14,11,1
1,17,4,1,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,2,4,1,22,11,11,0
1,17,4,4,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,3,1,0,11,9,0
