gender,age,birthplace,M17,M18,M19,M21,M22,M23,M24,M26,M27,M28,M29,M30,M32,M33,M34,M35,M36,M38,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M51,M53,M55,M56,M57,Probability
1,1,1,5.5,8.0,5.0,5.5,6.0,5.0,5.5,6.0,6.0,5.0,7.0,7.5,5.5,5.0,7.5,6.5,5.0,6.5,5.0,6.0,6.0,6.0,6.5,6.5,7.0,5.0,5.5,6.0,6.0,5.5,5.0,6.0,8.0,1
1,0,1,9.5,8.5,7.0,6.0,7.5,7.5,5.0,0.0,6.64,7.5,7.0,5.0,6.5,6.5,5.0,6.5,8.0,7.0,5.0,6.0,5.5,6.5,6.25,6.64,7.0,7.5,5.5,5.0,8.0,6.64,6.0,7.0,6.0,1
1,1,0,5.5,8.0,6.0,8.5,6.5,5.5,5.0,6.5,8.0,6.5,8.0,5.0,5.5,7.5,7.0,8.5,6.5,7.5,6.0,5.5,8.0,5.5,6.0,6.5,7.0,7.5,6.5,7.0,8.0,5.0,6.5,6.5,9.5,1
1,1,0,7.5,7.5,6.0,7.5,5.5,5.0,4.5,4.5,7.5,6.5,7.0,5.5,5.5,7.5,6.0,7.5,6.0,7.5,6.0,6.5,5.5,7.5,6.5,7.5,7.0,5.72,7.0,7.5,7.5,7.0,0.5,7.5,5.5,0
0,0,0,7.0,8.0,6.5,8.0,7.0,6.5,5.5,6.5,7.0,6.0,7.5,5.5,6.0,6.5,5.5,8.0,6.5,8.5,7.5,7.0,7.0,7.0,7.0,8.5,7.0,7.15,7.5,7.5,8.5,7.0,8.5,8.5,7.0,1
1,0,0,5.0,8.0,5.5,5.5,5.0,5.5,5.0,5.5,6.5,5.0,5.5,5.0,5.5,5.0,7.5,5.5,6.0,8.0,5.0,5.5,5.5,5.5,6.0,6.5,7.0,6.0,6.5,6.0,6.0,6.0,7.0,6.0,7.0,0
1,1,1,6.0,7.5,6.0,6.5,6.5,7.0,5.0,7.5,6.5,6.0,7.0,7.0,6.0,6.5,7.5,7.5,7.0,5.0,7.5,5.5,6.0,5.5,7.5,5.0,9.0,7.5,7.5,8.5,6.0,8.5,7.0,7.5,7.5,1
1,1,0,5.5,9.0,6.0,7.5,7.0,7.0,5.0,5.5,7.5,6.0,6.5,6.0,5.5,6.0,8.0,8.0,6.0,9.0,7.0,5.5,6.5,8.0,5.5,8.5,8.5,6.0,7.5,7.0,6.5,7.0,7.5,5.0,8.5,1
1,1,1,9.0,8.0,5.5,7.5,7.5,6.0,6.5,8.0,9.5,6.5,8.0,8.5,6.5,8.0,8.0,7.5,6.5,8.0,6.5,5.5,7.0,7.0,8.0,8.0,8.0,7.5,7.5,5.0,6.0,6.5,6.5,5.5,6.5,1
1,0,1,7.0,9.5,6.0,8.0,7.5,7.0,5.5,6.0,8.0,6.0,6.5,5.0,5.0,5.5,6.5,8.5,6.5,8.0,6.0,6.5,6.5,5.5,5.0,9.5,8.5,7.0,7.5,7.5,8.5,7.0,6.5,6.0,9.0,1
1,0,1,7.5,7.5,5.0,5.5,7.0,8.0,5.0,7.0,9.0,6.0,6.0,7.0,7.5,6.5,9.5,6.5,7.5,8.5,6.0,5.0,7.0,5.5,7.5,5.0,7.5,7.5,7.5,6.5,6.5,6.5,6.5,60.0,8.0,1
1,1,0,8.0,8.0,6.0,8.0,7.0,7.0,6.5,6.5,7.0,7.0,7.0,6.0,6.0,6.0,8.0,7.5,5.0,7.5,5.0,5.5,6.5,5.5,8.0,8.0,7.5,6.0,7.0,7.5,7.5,7.5,6.0,5.5,9.0,1
1,1,0,6.5,7.5,5.5,9.0,8.0,7.0,6.5,6.5,8.0,8.5,8.5,7.0,9.0,6.5,8.0,8.5,6.5,6.5,9.0,6.0,7.5,6.5,8.0,6.5,8.5,8.0,8.0,8.5,8.5,7.5,8.5,8.0,8.0,1
1,1,0,6.5,9.0,7.0,9.0,7.5,6.5,6.5,7.0,6.0,7.0,9.0,6.0,6.5,7.5,6.5,9.0,6.5,9.5,6.5,5.5,9.0,6.0,6.5,8.0,8.0,7.5,7.5,8.0,9.0,6.5,7.5,8.0,9.5,1
1,1,1,8.0,9.0,8.0,5.5,6.5,5.72,5.72,8.5,6.5,5.72,6.0,8.0,5.72,7.5,7.0,6.5,8.0,7.5,5.5,5.5,6.0,8.5,6.0,5.0,6.0,7.5,6.5,6.5,8.5,5.72,7.0,7.0,5.72,0
1,1,1,5.0,8.5,6.0,6.0,6.5,5.5,5.5,5.0,7.5,6.5,5.5,6.5,5.0,5.5,5.0,6.0,5.5,7.5,5.5,5.0,7.0,5.0,6.0,6.5,7.5,6.0,5.5,6.0,5.0,5.5,6.5,5.5,8.5,1
1,1,0,5.5,8.5,7.0,7.0,6.5,6.5,5.0,7.0,6.5,6.5,6.0,6.5,6.0,7.5,6.0,7.0,7.0,7.0,6.5,5.5,7.0,5.5,6.5,7.0,7.5,7.0,5.0,8.0,5.0,8.0,6.0,6.0,5.5,1
1,1,1,6.0,8.5,6.5,8.0,6.0,8.0,7.0,7.5,8.5,7.0,8.0,5.5,6.0,7.5,8.5,7.5,5.0,7.5,6.5,8.5,7.0,7.5,7.5,7.5,7.0,7.77,7.5,8.5,8.0,6.5,7.5,8.5,8.0,1
1,1,1,7.0,7.5,6.0,6.5,7.0,5.5,5.5,8.5,7.0,6.5,6.0,5.5,5.0,5.0,5.5,7.0,7.0,6.5,6.5,6.0,6.5,8.0,6.0,6.5,8.5,7.0,6.0,8.5,8.0,8.5,6.0,7.0,6.0,1
1,1,0,7.5,7.5,5.5,8.5,6.0,7.5,6.0,7.5,6.5,6.5,8.0,7.5,5.0,7.0,8.0,8.0,7.0,7.5,8.0,7.0,7.5,8.0,8.5,7.5,6.0,7.67,8.0,8.0,8.0,8.5,7.0,8.5,8.5,1
1,1,0,6.5,8.5,6.0,9.5,6.5,7.5,7.0,9.0,7.0,6.0,8.5,5.5,6.5,7.5,7.5,8.5,6.0,9.0,6.0,6.5,7.0,7.5,8.0,9.0,6.0,7.67,7.0,7.5,8.5,7.0,8.0,8.5,8.0,1
1,1,1,5.0,5.94,7.0,6.0,8.0,5.0,5.94,6.0,5.0,6.0,5.5,5.0,7.0,5.5,7.5,6.0,6.5,5.5,5.94,6.5,5.94,6.0,7.0,5.0,6.0,6.0,5.94,7.0,6.0,8.5,6.0,7.0,5.5,0
0,0,1,9.5,8.5,7.0,5.0,7.0,9.0,8.0,0.0,7.03,7.0,5.5,5.0,6.0,6.0,6.5,6.0,7.5,7.0,7.0,5.5,7.5,7.0,7.3,7.03,6.0,8.0,7.0,6.5,8.0,7.03,7.0,8.0,5.5,1
1,0,1,8.5,8.5,6.5,8.5,7.0,7.0,5.0,6.5,9.0,5.5,7.0,6.5,6.5,8.0,8.5,7.0,7.0,8.0,6.0,5.0,7.0,5.5,8.0,6.0,8.0,7.5,7.5,8.0,7.5,5.5,8.5,6.0,8.5,1
1,1,0,6.0,7.5,5.5,8.0,7.5,5.5,6.0,7.0,6.5,6.0,7.5,5.0,5.5,7.5,8.0,7.5,6.0,8.0,7.5,7.5,7.0,7.0,7.0,8.0,7.5,7.26,7.5,8.5,8.0,7.0,8.0,9.0,9.0,1
1,1,0,7.0,8.0,6.5,8.5,6.0,6.5,6.0,6.0,6.0,6.0,6.0,5.0,5.8,5.0,7.0,8.5,6.5,8.0,5.0,7.5,8.0,6.0,7.0,7.0,7.0,6.5,6.0,7.0,7.0,6.5,6.5,7.0,9.0,1
0,1,1,6.0,7.5,6.0,9.0,7.0,6.5,7.5,7.0,7.5,7.0,8.5,7.0,7.5,8.0,6.5,9.0,6.5,8.0,8.0,8.0,8.0,7.5,7.0,8.0,7.5,7.57,7.5,8.0,8.5,7.5,8.5,7.5,8.5,1
1,1,0,5.0,5.92,6.0,7.5,7.5,6.0,5.92,6.0,5.0,7.0,7.0,5.5,7.5,5.5,5.5,5.0,6.5,6.0,5.92,5.0,5.92,6.5,6.0,5.0,6.5,6.0,5.92,8.0,7.0,7.0,5.5,8.0,5.0,0
1,0,0,8.0,8.0,6.0,9.0,7.0,7.5,9.0,9.5,7.0,7.5,8.5,9.5,6.5,8.0,8.5,9.0,8.0,8.0,9.5,7.5,7.5,8.5,9.0,8.0,7.5,8.33,8.5,8.0,8.5,8.0,9.0,9.5,8.5,1
1,1,0,6.0,7.5,6.0,7.5,6.0,6.0,8.0,7.0,5.5,5.5,6.0,6.0,6.5,7.5,8.5,6.0,6.0,8.5,7.5,5.5,7.5,7.5,6.5,8.5,6.5,7.22,7.5,7.5,8.0,8.0,8.5,9.0,6.5,1
1,0,0,6.5,5.41,6.0,5.0,6.5,5.5,5.41,6.5,5.0,5.5,5.5,5.0,5.0,6.0,6.0,5.5,5.5,5.5,5.41,6.5,5.41,5.5,7.0,5.0,6.5,5.0,5.41,7.0,5.0,8.0,5.0,7.5,5.0,0
1,1,1,6.0,7.5,6.5,8.5,7.0,5.5,6.0,6.5,7.5,8.5,8.0,5.5,6.5,7.5,7.0,6.5,5.0,5.5,7.0,5.0,6.5,6.5,6.5,5.5,7.5,6.0,6.5,7.5,5.5,7.5,7.0,6.5,8.0,1
1,1,1,6.5,8.0,5.5,9.0,8.5,7.5,7.5,7.0,8.5,5.5,8.5,6.5,5.5,7.0,8.5,8.5,6.0,8.5,6.0,6.0,6.5,6.0,5.0,8.5,6.5,7.19,7.0,7.0,8.5,6.5,7.0,6.5,8.0,1
1,0,0,6.5,7.0,6.5,7.0,6.0,6.67,6.67,5.5,6.0,6.67,6.5,7.0,6.67,6.0,5.0,5.5,5.5,6.0,6.5,5.0,6.5,7.0,5.0,5.0,6.8,6.0,6.5,5.0,5.5,6.67,5.5,6.0,6.67,1
1,1,1,7.5,7.0,5.5,6.5,8.0,6.0,5.5,5.5,7.5,6.0,6.5,6.0,6.5,5.5,5.5,7.5,6.0,6.0,6.0,5.5,6.5,5.0,7.5,6.0,8.0,6.5,6.5,7.5,5.5,7.5,6.0,6.5,7.5,1
1,1,0,7.5,7.5,6.0,9.0,6.5,8.5,6.5,9.0,7.5,8.5,8.5,8.5,7.5,6.5,7.5,9.0,7.5,7.5,8.5,6.5,9.0,8.0,8.0,7.5,8.5,8.5,7.5,9.5,8.0,9.0,9.0,9.0,7.5,1
1,1,0,8.0,7.0,5.0,7.5,7.0,5.5,5.5,6.0,6.0,5.0,6.5,6.0,5.0,8.0,7.5,8.5,6.0,7.5,5.5,7.0,6.0,6.5,6.5,7.5,6.5,5.43,2.5,3.0,7.0,7.0,5.0,7.5,2.5,0
1,1,0,5.5,8.0,6.5,8.0,7.5,7.0,5.5,9.0,7.5,6.5,8.0,7.0,6.0,7.5,7.5,8.0,7.0,5.5,7.0,6.0,7.0,6.0,6.0,5.5,7.5,7.0,6.5,8.5,6.0,8.5,6.5,7.5,5.5,1
1,1,1,6.5,8.0,5.0,8.5,7.0,6.0,5.0,6.5,7.5,7.0,8.0,5.0,5.5,7.5,7.5,7.5,6.5,8.0,5.0,5.5,8.0,5.0,6.5,5.0,7.5,7.0,7.5,6.5,8.5,6.5,8.0,5.5,9.0,1
1,0,0,7.0,8.5,6.5,6.5,6.5,6.0,5.5,7.0,7.5,5.5,5.0,5.5,6.0,6.5,6.5,7.0,5.5,7.5,6.0,6.0,6.0,6.5,6.5,7.5,7.0,5.5,6.0,7.0,5.0,6.0,6.0,5.0,6.0,1
0,1,1,9.5,9.5,7.5,9.0,9.0,9.5,9.0,9.5,9.5,6.5,9.5,9.5,9.0,8.0,9.0,9.0,6.0,9.0,9.5,9.0,9.0,9.5,8.0,8.0,7.0,7.5,7.5,9.0,9.0,8.5,9.0,8.0,9.5,1
1,1,0,7.5,8.0,5.5,7.5,6.5,5.5,5.5,7.5,7.5,7.0,7.0,5.5,5.0,7.0,5.5,6.5,5.5,6.5,6.0,7.0,6.0,7.0,6.0,6.5,6.0,6.49,7.0,7.5,8.0,7.5,6.0,6.5,8.5,1
1,1,0,7.0,7.0,6.0,5.5,6.0,6.76,6.76,7.5,5.5,6.76,7.0,5.5,6.76,5.5,7.5,6.5,8.0,6.5,6.5,7.5,6.5,6.0,7.0,9.5,6.5,6.5,7.5,8.0,7.5,6.76,5.5,7.5,6.76,1
0,0,0,6.0,8.0,5.5,8.0,6.5,8.0,6.0,7.5,8.5,8.5,8.0,8.0,6.5,8.0,7.5,8.0,6.0,8.0,8.0,8.5,8.5,6.0,8.0,8.0,9.0,7.5,8.0,8.5,7.5,9.0,8.5,8.5,8.5,1
1,1,0,6.0,8.0,6.0,7.5,8.0,8.0,7.0,6.0,7.5,6.0,7.0,8.0,6.0,7.0,6.0,7.0,6.5,5.0,7.0,5.0,7.0,5.5,7.5,5.0,7.0,7.0,7.0,8.0,5.5,8.5,7.0,7.0,5.0,1
1,1,1,8.0,7.5,6.5,6.0,5.5,9.0,5.5,6.5,9.0,6.5,6.0,6.5,7.0,7.0,9.0,5.5,8.0,9.5,5.5,7.0,7.0,7.0,7.0,5.5,8.5,6.5,7.5,7.5,6.0,8.0,6.5,6.0,8.5,1
1,1,0,9.0,7.33,8.0,7.33,7.0,6.0,7.5,7.5,7.33,6.0,7.5,6.5,9.5,7.0,8.0,8.5,9.0,8.0,9.5,7.0,6.5,6.0,5.5,6.5,6.5,8.5,7.5,8.0,7.5,9.0,8.0,8.5,9.0,1
1,1,0,5.5,7.0,5.5,7.5,8.5,6.5,6.5,6.0,6.0,7.0,6.0,5.0,6.0,7.0,8.0,8.0,5.5,7.5,6.0,7.0,7.0,7.0,6.5,7.5,6.5,6.8,6.0,6.0,6.0,7.5,7.0,8.0,9.0,1
1,1,0,5.5,7.5,5.5,7.5,7.0,5.5,6.0,6.5,5.5,5.5,7.0,7.0,5.0,6.0,6.5,6.5,5.0,7.5,5.5,5.0,6.5,7.5,6.5,7.5,8.5,6.51,5.0,6.5,5.0,7.0,7.0,7.5,8.5,1
1,1,1,7.0,7.0,5.5,8.0,7.0,5.5,5.5,7.0,7.0,7.5,7.0,5.5,5.5,6.0,7.5,7.5,6.5,7.5,6.0,6.5,8.0,5.5,6.0,7.5,7.5,7.0,6.0,8.0,7.0,7.5,6.5,7.5,8.0,1
1,1,1,5.5,7.0,6.0,7.5,7.0,7.0,5.5,8.5,7.5,7.5,6.5,7.0,5.5,6.0,5.5,6.5,7.0,6.0,7.5,5.0,6.5,5.0,6.0,6.0,8.0,7.0,6.5,8.0,6.5,8.5,7.0,6.5,7.5,1
1,0,1,9.0,9.5,7.0,7.5,8.0,8.0,6.0,0.0,7.55,8.5,7.5,5.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,6.5,7.5,7.5,7.9,7.55,8.0,7.5,7.5,5.5,8.0,7.55,8.5,8.5,6.0,1
1,1,0,6.0,6.0,6.0,7.0,5.5,5.0,6.0,6.5,5.0,6.5,6.5,6.5,4.5,7.5,8.5,7.5,5.5,8.0,5.5,7.5,5.5,6.5,7.0,8.0,7.0,6.52,5.0,7.5,7.5,7.0,5.5,9.0,8.5,1
1,1,1,6.0,7.5,5.5,8.5,8.0,7.5,6.0,7.0,8.5,7.0,8.5,8.5,7.0,7.0,8.5,9.0,6.5,8.0,7.0,7.5,7.5,7.5,7.5,8.0,7.0,7.65,8.0,7.5,8.5,7.5,8.5,6.5,8.5,1
0,0,0,6.5,8.5,7.0,8.5,7.0,6.0,5.0,8.0,8.5,7.0,7.5,5.0,6.0,6.5,9.0,8.5,7.0,9.5,7.5,8.0,7.5,7.5,7.0,9.5,7.0,7.68,8.5,7.5,7.0,8.0,9.0,9.0,8.5,1
0,1,0,5.0,8.5,5.5,7.5,7.5,6.5,5.5,6.0,6.5,6.5,8.0,6.0,7.5,6.5,7.0,8.5,5.5,7.5,6.0,7.5,7.5,8.5,8.0,7.5,7.5,7.3,8.0,8.5,7.0,8.0,7.5,8.5,8.0,1
1,0,0,5.0,6.75,7.0,8.0,8.5,7.5,6.75,6.0,7.0,6.0,7.5,6.5,9.0,6.5,6.0,6.0,8.0,5.5,6.75,6.0,6.75,5.0,7.0,5.0,6.5,7.5,6.75,7.0,8.0,7.5,7.5,8.5,6.5,1
1,1,0,5.5,8.0,5.5,8.0,6.5,6.0,5.0,6.5,7.0,4.5,7.5,4.5,6.0,7.5,7.0,8.5,5.5,8.0,5.5,7.0,5.5,7.0,5.5,8.0,6.0,6.55,8.0,7.5,8.0,7.5,3.0,6.5,8.5,1
1,1,1,6.5,7.0,6.5,8.0,6.5,5.5,5.0,8.0,8.0,5.5,6.0,6.0,6.0,6.5,5.5,8.0,5.0,7.5,7.0,7.0,6.5,6.0,8.0,7.5,8.0,6.89,5.0,7.0,7.0,7.0,7.5,8.0,9.5,1
1,0,0,6.0,8.5,5.0,5.0,5.0,6.0,5.5,5.5,7.5,6.0,6.0,6.0,5.5,6.5,8.5,5.5,6.5,7.5,5.5,6.0,5.5,5.5,9.0,6.0,7.0,6.5,6.5,6.5,6.0,6.0,5.0,5.5,8.0,1
1,0,0,8.5,8.5,6.5,6.0,8.5,7.0,8.0,0.0,7.01,7.0,7.5,5.0,5.0,5.0,8.0,5.5,8.5,7.0,5.5,5.5,6.0,7.0,5.9,7.01,7.0,8.0,8.0,6.5,7.0,7.01,7.0,8.0,7.0,1
1,1,0,7.0,9.0,6.0,8.0,7.0,7.5,7.0,7.0,6.0,7.0,8.5,8.0,8.0,7.0,6.5,8.0,8.05,10.0,8.5,7.5,8.0,6.0,7.0,7.0,6.0,7.5,8.5,6.5,9.0,7.0,8.5,7.0,9.5,1
1,1,0,6.5,8.0,6.0,8.0,7.5,5.0,5.0,5.5,7.5,6.5,9.0,5.0,6.0,5.5,7.0,8.0,8.0,6.5,4.5,5.5,8.0,4.0,7.0,6.5,8.0,6.0,6.5,9.0,7.0,7.5,6.0,6.5,7.0,1
1,1,0,5.5,5.74,7.0,6.5,7.0,5.5,5.74,5.0,5.0,7.0,8.0,5.0,6.5,6.0,7.5,5.5,5.5,6.0,5.74,6.0,5.74,5.5,5.0,5.0,6.0,5.0,5.74,7.0,5.5,8.5,5.0,7.5,7.0,0
0,1,0,8.5,8.5,5.0,6.5,5.0,7.5,6.5,7.5,9.5,5.5,7.5,8.0,6.5,7.5,9.5,7.0,7.5,9.0,6.5,5.5,7.0,6.5,7.0,6.0,8.0,8.0,8.0,8.0,7.5,6.5,7.5,6.0,6.5,1
0,1,0,6.5,8.0,7.0,6.0,5.0,6.0,5.5,6.5,8.0,5.5,6.5,6.0,5.5,7.0,8.0,6.0,7.0,6.5,5.0,5.0,6.0,5.5,6.0,5.5,7.5,5.5,7.5,7.0,6.0,6.0,7.0,5.5,8.0,1
1,0,0,5.0,6.01,6.0,7.5,7.0,6.5,6.01,5.5,5.5,6.0,7.0,5.0,7.5,5.5,6.5,5.0,8.0,5.0,6.01,6.0,6.01,6.0,6.5,5.0,6.0,6.5,6.01,8.0,7.0,7.0,6.5,9.5,6.0,1
1,1,0,6.0,8.0,6.0,8.0,5.5,5.5,6.5,5.5,5.5,5.0,6.5,6.0,5.5,7.0,7.5,8.0,5.0,9.5,6.5,6.0,6.5,6.5,7.5,9.5,6.5,7.0,7.5,7.5,7.0,9.0,7.0,6.5,8.0,1
1,1,0,6.5,6.5,6.0,7.5,7.5,5.5,5.0,7.5,7.0,6.5,7.5,5.5,5.5,5.5,7.5,7.5,5.5,6.5,6.5,6.0,8.5,5.5,6.0,6.5,8.0,7.0,6.5,8.5,7.0,8.5,7.0,8.5,7.5,1
1,1,0,7.0,8.5,6.0,8.0,6.0,7.0,5.5,5.5,7.5,6.5,7.0,6.5,6.5,7.0,8.5,6.0,7.5,7.5,5.0,5.0,6.0,5.5,8.0,8.0,7.0,6.5,5.5,6.0,7.0,7.5,6.0,6.0,6.5,1
1,1,1,6.5,7.5,5.5,9.0,7.0,7.0,7.5,6.5,8.0,7.0,8.5,5.5,6.0,7.0,8.0,7.0,6.0,9.0,6.5,6.0,7.0,7.0,7.0,9.0,6.0,7.42,8.0,7.0,8.0,8.0,7.5,8.5,8.0,1
1,1,1,5.0,6.0,6.0,5.5,6.0,5.0,5.0,5.5,7.0,5.5,6.0,5.5,5.5,6.0,7.5,5.0,6.0,3.5,4.5,5.5,5.5,6.0,8.5,5.5,8.0,5.5,5.5,5.5,5.0,6.0,6.0,5.5,5.0,0
1,0,1,6.0,9.0,6.0,7.5,8.0,5.5,8.0,6.5,8.0,8.0,8.0,5.5,7.0,7.5,8.5,8.5,7.5,7.5,7.5,6.5,8.0,7.0,7.5,7.5,8.5,7.5,6.5,8.0,8.5,8.5,8.0,8.5,6.0,1
1,1,1,8.0,8.0,6.0,6.0,6.0,7.5,8.0,7.5,9.5,5.5,7.0,6.5,6.0,8.0,9.5,7.0,5.5,8.0,7.0,6.0,7.0,6.0,6.5,6.0,7.0,7.0,7.5,7.5,7.0,6.5,8.0,6.0,9.0,1
1,1,0,6.5,7.5,6.5,8.0,7.0,5.5,5.5,5.0,7.0,6.0,8.0,5.5,5.5,7.5,7.0,6.5,6.0,5.0,6.5,5.5,7.0,6.0,7.5,5.0,7.5,7.0,7.0,8.0,5.5,9.0,7.0,9.0,6.5,1
1,1,0,5.5,9.0,6.0,5.5,6.5,5.0,5.5,6.5,7.0,5.5,5.0,5.0,5.5,5.5,5.5,6.0,5.0,7.5,5.5,5.5,7.0,6.0,6.0,6.5,7.0,6.0,5.5,7.5,5.5,6.0,6.0,5.5,6.5,1
1,1,0,7.0,7.0,5.0,7.0,6.5,5.0,6.0,6.5,6.0,6.5,5.5,5.0,6.5,7.0,7.0,6.5,5.5,7.5,5.5,6.5,5.5,6.5,7.0,7.5,8.0,6.5,6.5,7.5,6.5,7.0,6.0,6.5,9.0,1
1,1,0,6.0,8.0,5.5,7.0,7.0,5.5,5.0,6.0,7.0,7.0,6.0,6.5,6.0,6.5,6.5,8.0,6.0,8.0,5.0,6.0,7.5,6.5,5.5,8.0,7.5,7.5,8.0,5.5,6.0,5.0,8.0,5.0,9.0,1
1,0,1,7.0,7.0,5.0,6.0,9.5,6.5,8.5,8.5,9.0,5.5,6.5,7.5,6.0,7.0,8.0,5.5,8.0,8.0,7.5,6.0,5.5,5.0,7.5,6.5,8.5,7.5,8.5,7.0,6.0,7.0,8.5,6.0,7.0,1
1,1,0,5.5,7.0,6.5,8.5,7.5,5.0,5.0,6.5,6.0,7.5,8.0,5.0,6.0,5.5,6.0,8.0,5.0,6.0,7.0,5.5,8.0,6.5,6.0,6.0,8.5,7.0,6.0,8.5,7.0,8.5,7.0,8.5,7.5,1
1,0,1,5.5,6.5,7.0,5.5,6.5,6.48,6.48,5.5,5.5,6.48,7.5,5.0,6.48,6.0,8.0,5.5,7.0,5.0,7.0,6.5,5.5,5.5,6.5,7.5,7.5,5.5,5.0,8.0,7.0,6.48,5.5,7.5,6.48,1
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1,1,7.5,9.5,6.0,7.0,8.0,7.5,8.0,5.5,8.0,6.0,8.0,6.0,5.0,6.0,7.0,7.0,5.0,8.0,7.5,5.0,7.5,5.0,6.0,7.0,6.5,6.0,6.0,6.5,6.0,6.5,7.0,7.0,3.0,0
1,1,1,7.0,7.5,7.0,9.0,8.5,6.0,5.0,8.0,8.0,6.5,8.5,6.0,5.5,8.5,9.0,8.5,7.0,8.5,6.5,6.0,8.0,5.5,7.5,8.5,8.0,7.0,6.5,6.5,7.5,5.5,5.0,5.0,9.5,1
1,0,0,6.5,8.5,6.5,7.5,5.5,5.7,7.5,8.0,7.5,6.5,6.5,5.0,5.5,7.5,7.0,7.0,5.5,8.0,5.0,5.5,6.0,6.0,7.0,7.0,7.5,6.0,7.0,7.0,5.5,5.5,7.0,5.0,6.5,1
1,1,1,6.0,6.07,6.5,6.07,6.0,6.0,6.5,7.5,6.07,5.5,5.0,5.5,8.0,6.5,7.5,6.5,6.0,6.5,7.0,5.5,5.5,5.0,5.0,5.5,5.5,7.0,5.5,7.0,6.0,9.0,8.0,6.5,9.0,1
1,0,1,9.0,8.0,7.0,6.0,7.0,8.0,5.0,0.0,6.99,7.5,6.5,5.5,6.5,6.5,7.5,6.0,8.5,7.0,6.5,6.0,7.0,5.0,7.0,6.99,7.0,7.5,7.0,5.5,8.0,6.99,7.5,8.0,5.5,1
1,1,1,7.5,7.5,5.5,8.0,7.0,5.5,5.0,7.0,5.5,6.0,7.5,6.5,6.0,7.0,6.5,7.0,6.5,7.5,6.5,7.5,6.5,7.5,5.0,7.5,7.0,6.89,7.0,7.5,8.5,7.5,6.0,6.5,8.0,1
1,1,0,6.5,7.0,6.0,8.0,7.0,5.5,5.5,6.5,6.5,6.5,7.0,5.5,6.0,8.0,8.0,6.0,5.5,5.5,7.0,6.0,6.5,6.5,7.0,5.5,8.5,7.5,6.5,7.5,5.0,7.0,7.5,8.5,6.5,1
1,1,1,5.5,5.49,6.0,5.0,7.5,5.5,5.49,5.5,5.0,5.5,6.0,5.0,5.0,5.5,7.0,5.0,7.0,5.0,5.49,7.5,5.49,6.0,5.0,5.0,6.0,5.0,5.49,7.0,6.0,7.0,5.0,7.0,5.5,0
1,0,0,8.5,0.0,6.5,7.5,6.5,8.0,8.0,0.0,7.46,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46,4.0,0.0,0.0,0.0,8.5,7.46,0.0,0.0,0.0,0
1,1,1,5.5,9.5,6.0,8.5,8.0,6.5,5.5,7.5,8.0,7.5,7.0,6.0,6.0,7.0,8.5,8.5,6.5,8.0,8.0,6.5,7.5,5.0,6.0,6.5,7.5,7.5,7.0,7.5,9.0,6.0,6.0,5.0,8.5,1
1,1,1,5.0,5.85,5.5,7.5,8.5,7.0,5.85,6.0,5.0,5.5,6.0,5.5,7.5,6.0,6.0,5.5,6.5,6.0,5.85,5.5,5.85,5.5,6.5,5.0,6.0,5.0,5.85,7.5,6.0,7.0,5.0,9.5,5.5,0
1,1,0,8.5,8.0,7.0,8.0,8.5,7.5,8.5,8.0,7.0,6.5,7.5,8.5,7.5,7.5,9.0,7.5,8.0,9.0,8.5,8.0,7.0,8.5,7.5,9.0,7.0,8.24,8.5,8.0,8.5,8.0,9.5,9.0,8.5,1
0,1,0,6.5,7.5,5.0,8.0,6.0,6.0,7.5,6.5,6.5,5.5,7.0,5.5,6.5,7.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,6.5,6.5,8.0,7.0,6.31,8.0,5.5,7.5,7.5,3.0,6.5,9.5,1
1,1,0,5.0,6.19,5.5,6.19,6.0,5.0,7.0,5.0,6.19,7.0,6.0,6.0,8.0,5.5,8.0,7.0,7.5,6.5,8.0,5.5,7.0,5.5,5.5,6.0,5.5,7.0,6.0,7.0,7.0,8.0,9.0,7.0,9.0,1
1,0,0,7.0,8.0,6.5,6.5,7.0,5.5,6.0,6.0,8.0,6.5,6.5,6.5,5.0,5.5,6.5,8.0,5.5,8.0,5.5,7.0,7.0,5.0,6.0,7.0,8.0,7.0,7.0,8.5,5.5,6.0,6.5,5.0,6.0,1
0,1,0,7.0,8.0,5.0,8.0,6.0,7.0,8.0,6.5,7.0,6.0,6.5,5.5,5.5,8.0,6.0,8.0,6.0,7.5,6.0,7.0,7.0,7.5,7.0,7.5,6.0,7.09,7.0,7.5,8.5,8.0,7.0,8.5,8.0,1
1,1,1,5.0,5.9,5.5,7.0,9.5,7.5,5.9,5.0,5.5,5.5,5.5,5.5,6.5,6.0,5.0,5.0,6.5,6.0,5.9,6.0,5.9,6.5,6.5,6.0,5.5,5.0,5.9,8.0,7.0,7.5,5.5,9.0,5.5,0
